time_of_day,date,heart,step,time,time_count,day_of_week,week,date_time,user_id,mvpa,vpa,met
19:00:00,2016-09-19,107,381,19:00:00,76,0,38,2016-09-19 19:00:00,a001,0,0,0
19:15:00,2016-09-19,110,316,19:15:00,77,0,38,2016-09-19 19:15:00,a001,0,0,0
19:30:00,2016-09-19,115,395,19:30:00,78,0,38,2016-09-19 19:30:00,a001,0,0,0
19:45:00,2016-09-19,113,275,19:45:00,79,0,38,2016-09-19 19:45:00,a001,0,0,0
20:00:00,2016-09-19,112,424,20:00:00,80,0,38,2016-09-19 20:00:00,a001,0,0,0
20:15:00,2016-09-19,112,338,20:15:00,81,0,38,2016-09-19 20:15:00,a001,0,0,0
20:30:00,2016-09-19,113,251,20:30:00,82,0,38,2016-09-19 20:30:00,a001,0,0,0
20:45:00,2016-09-19,113,387,20:45:00,83,0,38,2016-09-19 20:45:00,a001,0,0,0
21:00:00,2016-09-19,117,324,21:00:00,84,0,38,2016-09-19 21:00:00,a001,0,0,0
21:15:00,2016-09-19,106,608,21:15:00,85,0,38,2016-09-19 21:15:00,a001,0,0,0
21:30:00,2016-09-19,112,1332,21:30:00,86,0,38,2016-09-19 21:30:00,a001,0,0,0
21:45:00,2016-09-19,129,2,21:45:00,87,0,38,2016-09-19 21:45:00,a001,1,0,60
22:30:00,2016-09-19,95,87,22:30:00,90,0,38,2016-09-19 22:30:00,a001,0,0,0
23:00:00,2016-09-19,69,5,23:00:00,92,0,38,2016-09-19 23:00:00,a001,0,0,0
23:15:00,2016-09-19,80,55,23:15:00,93,0,38,2016-09-19 23:15:00,a001,0,0,0
23:30:00,2016-09-19,70,7,23:30:00,94,0,38,2016-09-19 23:30:00,a001,0,0,0
01:30:00,2016-09-20,61,13,01:30:00,6,1,38,2016-09-20 01:30:00,a001,0,0,0
01:45:00,2016-09-20,65,10,01:45:00,7,1,38,2016-09-20 01:45:00,a001,0,0,0
05:00:00,2016-09-20,61,17,05:00:00,20,1,38,2016-09-20 05:00:00,a001,0,0,0
06:30:00,2016-09-20,64,24,06:30:00,26,1,38,2016-09-20 06:30:00,a001,0,0,0
06:45:00,2016-09-20,61,16,06:45:00,27,1,38,2016-09-20 06:45:00,a001,0,0,0
09:30:00,2016-09-20,86,111,09:30:00,38,1,38,2016-09-20 09:30:00,a001,0,0,0
09:45:00,2016-09-20,86,433,09:45:00,39,1,38,2016-09-20 09:45:00,a001,0,0,0
10:00:00,2016-09-20,90,425,10:00:00,40,1,38,2016-09-20 10:00:00,a001,0,0,0
10:15:00,2016-09-20,95,193,10:15:00,41,1,38,2016-09-20 10:15:00,a001,0,0,0
10:30:00,2016-09-20,102,505,10:30:00,42,1,38,2016-09-20 10:30:00,a001,0,0,0
10:45:00,2016-09-20,91,22,10:45:00,43,1,38,2016-09-20 10:45:00,a001,0,0,0
11:00:00,2016-09-20,86,38,11:00:00,44,1,38,2016-09-20 11:00:00,a001,0,0,0
11:30:00,2016-09-20,80,8,11:30:00,46,1,38,2016-09-20 11:30:00,a001,0,0,0
12:30:00,2016-09-20,77,15,12:30:00,50,1,38,2016-09-20 12:30:00,a001,0,0,0
13:00:00,2016-09-20,72,6,13:00:00,52,1,38,2016-09-20 13:00:00,a001,0,0,0
13:15:00,2016-09-20,72,17,13:15:00,53,1,38,2016-09-20 13:15:00,a001,0,0,0
13:30:00,2016-09-20,92,453,13:30:00,54,1,38,2016-09-20 13:30:00,a001,0,0,0
13:45:00,2016-09-20,87,226,13:45:00,55,1,38,2016-09-20 13:45:00,a001,0,0,0
14:15:00,2016-09-20,85,4,14:15:00,57,1,38,2016-09-20 14:15:00,a001,0,0,0
14:30:00,2016-09-20,72,18,14:30:00,58,1,38,2016-09-20 14:30:00,a001,0,0,0
15:00:00,2016-09-20,86,110,15:00:00,60,1,38,2016-09-20 15:00:00,a001,0,0,0
15:15:00,2016-09-20,86,239,15:15:00,61,1,38,2016-09-20 15:15:00,a001,0,0,0
15:30:00,2016-09-20,82,290,15:30:00,62,1,38,2016-09-20 15:30:00,a001,0,0,0
15:45:00,2016-09-20,86,350,15:45:00,63,1,38,2016-09-20 15:45:00,a001,0,0,0
17:00:00,2016-09-20,77,112,17:00:00,68,1,38,2016-09-20 17:00:00,a001,0,0,0
17:15:00,2016-09-20,74,172,17:15:00,69,1,38,2016-09-20 17:15:00,a001,0,0,0
19:15:00,2016-09-20,86,548,19:15:00,77,1,38,2016-09-20 19:15:00,a001,0,0,0
19:30:00,2016-09-20,93,429,19:30:00,78,1,38,2016-09-20 19:30:00,a001,0,0,0
20:00:00,2016-09-20,91,102,20:00:00,80,1,38,2016-09-20 20:00:00,a001,0,0,0
20:15:00,2016-09-20,80,20,20:15:00,81,1,38,2016-09-20 20:15:00,a001,0,0,0
00:15:00,2016-09-21,78,94,00:15:00,1,2,38,2016-09-21 00:15:00,a001,0,0,0
00:30:00,2016-09-21,91,356,00:30:00,2,2,38,2016-09-21 00:30:00,a001,0,0,0
00:45:00,2016-09-21,66,35,00:45:00,3,2,38,2016-09-21 00:45:00,a001,0,0,0
01:00:00,2016-09-21,66,75,01:00:00,4,2,38,2016-09-21 01:00:00,a001,0,0,0
01:45:00,2016-09-21,67,17,01:45:00,7,2,38,2016-09-21 01:45:00,a001,0,0,0
02:00:00,2016-09-21,66,77,02:00:00,8,2,38,2016-09-21 02:00:00,a001,0,0,0
04:00:00,2016-09-21,61,9,04:00:00,16,2,38,2016-09-21 04:00:00,a001,0,0,0
05:45:00,2016-09-21,59,4,05:45:00,23,2,38,2016-09-21 05:45:00,a001,0,0,0
08:15:00,2016-09-21,57,4,08:15:00,33,2,38,2016-09-21 08:15:00,a001,0,0,0
08:30:00,2016-09-21,81,170,08:30:00,34,2,38,2016-09-21 08:30:00,a001,0,0,0
08:45:00,2016-09-21,83,525,08:45:00,35,2,38,2016-09-21 08:45:00,a001,0,0,0
09:30:00,2016-09-21,115,1238,09:30:00,38,2,38,2016-09-21 09:30:00,a001,0,0,0
09:45:00,2016-09-21,108,492,09:45:00,39,2,38,2016-09-21 09:45:00,a001,0,0,0
10:00:00,2016-09-21,98,259,10:00:00,40,2,38,2016-09-21 10:00:00,a001,0,0,0
10:15:00,2016-09-21,86,36,10:15:00,41,2,38,2016-09-21 10:15:00,a001,0,0,0
10:30:00,2016-09-21,82,95,10:30:00,42,2,38,2016-09-21 10:30:00,a001,0,0,0
10:45:00,2016-09-21,79,37,10:45:00,43,2,38,2016-09-21 10:45:00,a001,0,0,0
11:00:00,2016-09-21,76,21,11:00:00,44,2,38,2016-09-21 11:00:00,a001,0,0,0
11:15:00,2016-09-21,87,350,11:15:00,45,2,38,2016-09-21 11:15:00,a001,0,0,0
11:30:00,2016-09-21,95,812,11:30:00,46,2,38,2016-09-21 11:30:00,a001,0,0,0
11:45:00,2016-09-21,86,335,11:45:00,47,2,38,2016-09-21 11:45:00,a001,0,0,0
12:00:00,2016-09-21,84,44,12:00:00,48,2,38,2016-09-21 12:00:00,a001,0,0,0
12:15:00,2016-09-21,96,24,12:15:00,49,2,38,2016-09-21 12:15:00,a001,0,0,0
12:30:00,2016-09-21,92,499,12:30:00,50,2,38,2016-09-21 12:30:00,a001,0,0,0
13:45:00,2016-09-21,75,51,13:45:00,55,2,38,2016-09-21 13:45:00,a001,0,0,0
14:30:00,2016-09-21,71,9,14:30:00,58,2,38,2016-09-21 14:30:00,a001,0,0,0
14:45:00,2016-09-21,72,17,14:45:00,59,2,38,2016-09-21 14:45:00,a001,0,0,0
15:15:00,2016-09-21,99,498,15:15:00,61,2,38,2016-09-21 15:15:00,a001,0,0,0
15:45:00,2016-09-21,70,11,15:45:00,63,2,38,2016-09-21 15:45:00,a001,0,0,0
16:15:00,2016-09-21,70,57,16:15:00,65,2,38,2016-09-21 16:15:00,a001,0,0,0
16:30:00,2016-09-21,85,113,16:30:00,66,2,38,2016-09-21 16:30:00,a001,0,0,0
17:00:00,2016-09-21,76,28,17:00:00,68,2,38,2016-09-21 17:00:00,a001,0,0,0
17:30:00,2016-09-21,69,177,17:30:00,70,2,38,2016-09-21 17:30:00,a001,0,0,0
17:45:00,2016-09-21,103,541,17:45:00,71,2,38,2016-09-21 17:45:00,a001,0,0,0
18:00:00,2016-09-21,81,9,18:00:00,72,2,38,2016-09-21 18:00:00,a001,0,0,0
20:00:00,2016-09-21,77,108,20:00:00,80,2,38,2016-09-21 20:00:00,a001,0,0,0
20:30:00,2016-09-21,92,35,20:30:00,82,2,38,2016-09-21 20:30:00,a001,0,0,0
21:45:00,2016-09-21,83,101,21:45:00,87,2,38,2016-09-21 21:45:00,a001,0,0,0
22:00:00,2016-09-21,82,298,22:00:00,88,2,38,2016-09-21 22:00:00,a001,0,0,0
23:00:00,2016-09-21,78,56,23:00:00,92,2,38,2016-09-21 23:00:00,a001,0,0,0
23:15:00,2016-09-21,74,31,23:15:00,93,2,38,2016-09-21 23:15:00,a001,0,0,0
23:30:00,2016-09-21,65,5,23:30:00,94,2,38,2016-09-21 23:30:00,a001,0,0,0
00:00:00,2016-09-22,68,9,00:00:00,0,3,38,2016-09-22 00:00:00,a001,0,0,0
02:15:00,2016-09-22,65,5,02:15:00,9,3,38,2016-09-22 02:15:00,a001,0,0,0
04:15:00,2016-09-22,57,4,04:15:00,17,3,38,2016-09-22 04:15:00,a001,0,0,0
05:00:00,2016-09-22,56,8,05:00:00,20,3,38,2016-09-22 05:00:00,a001,0,0,0
07:15:00,2016-09-22,54,7,07:15:00,29,3,38,2016-09-22 07:15:00,a001,0,0,0
07:30:00,2016-09-22,63,6,07:30:00,30,3,38,2016-09-22 07:30:00,a001,0,0,0
07:45:00,2016-09-22,54,10,07:45:00,31,3,38,2016-09-22 07:45:00,a001,0,0,0
08:15:00,2016-09-22,68,65,08:15:00,33,3,38,2016-09-22 08:15:00,a001,0,0,0
08:30:00,2016-09-22,88,383,08:30:00,34,3,38,2016-09-22 08:30:00,a001,0,0,0
08:45:00,2016-09-22,98,673,08:45:00,35,3,38,2016-09-22 08:45:00,a001,0,0,0
09:00:00,2016-09-22,95,429,09:00:00,36,3,38,2016-09-22 09:00:00,a001,0,0,0
09:15:00,2016-09-22,82,185,09:15:00,37,3,38,2016-09-22 09:15:00,a001,0,0,0
09:30:00,2016-09-22,79,68,09:30:00,38,3,38,2016-09-22 09:30:00,a001,0,0,0
09:45:00,2016-09-22,81,78,09:45:00,39,3,38,2016-09-22 09:45:00,a001,0,0,0
10:00:00,2016-09-22,86,30,10:00:00,40,3,38,2016-09-22 10:00:00,a001,0,0,0
10:15:00,2016-09-22,83,69,10:15:00,41,3,38,2016-09-22 10:15:00,a001,0,0,0
10:30:00,2016-09-22,77,26,10:30:00,42,3,38,2016-09-22 10:30:00,a001,0,0,0
10:45:00,2016-09-22,89,147,10:45:00,43,3,38,2016-09-22 10:45:00,a001,0,0,0
11:00:00,2016-09-22,97,459,11:00:00,44,3,38,2016-09-22 11:00:00,a001,0,0,0
11:15:00,2016-09-22,87,470,11:15:00,45,3,38,2016-09-22 11:15:00,a001,0,0,0
11:30:00,2016-09-22,81,104,11:30:00,46,3,38,2016-09-22 11:30:00,a001,0,0,0
11:45:00,2016-09-22,89,308,11:45:00,47,3,38,2016-09-22 11:45:00,a001,0,0,0
12:00:00,2016-09-22,88,203,12:00:00,48,3,38,2016-09-22 12:00:00,a001,0,0,0
12:15:00,2016-09-22,109,1178,12:15:00,49,3,38,2016-09-22 12:15:00,a001,0,0,0
12:30:00,2016-09-22,84,6,12:30:00,50,3,38,2016-09-22 12:30:00,a001,0,0,0
13:30:00,2016-09-22,89,321,13:30:00,54,3,38,2016-09-22 13:30:00,a001,0,0,0
13:45:00,2016-09-22,104,1120,13:45:00,55,3,38,2016-09-22 13:45:00,a001,0,0,0
14:00:00,2016-09-22,91,264,14:00:00,56,3,38,2016-09-22 14:00:00,a001,0,0,0
14:15:00,2016-09-22,95,566,14:15:00,57,3,38,2016-09-22 14:15:00,a001,0,0,0
14:30:00,2016-09-22,97,431,14:30:00,58,3,38,2016-09-22 14:30:00,a001,0,0,0
14:45:00,2016-09-22,90,38,14:45:00,59,3,38,2016-09-22 14:45:00,a001,0,0,0
15:00:00,2016-09-22,79,162,15:00:00,60,3,38,2016-09-22 15:00:00,a001,0,0,0
16:30:00,2016-09-22,67,9,16:30:00,66,3,38,2016-09-22 16:30:00,a001,0,0,0
17:00:00,2016-09-22,72,17,17:00:00,68,3,38,2016-09-22 17:00:00,a001,0,0,0
17:15:00,2016-09-22,98,829,17:15:00,69,3,38,2016-09-22 17:15:00,a001,0,0,0
17:30:00,2016-09-22,109,496,17:30:00,70,3,38,2016-09-22 17:30:00,a001,0,0,0
17:45:00,2016-09-22,87,332,17:45:00,71,3,38,2016-09-22 17:45:00,a001,0,0,0
18:00:00,2016-09-22,97,249,18:00:00,72,3,38,2016-09-22 18:00:00,a001,0,0,0
18:15:00,2016-09-22,91,257,18:15:00,73,3,38,2016-09-22 18:15:00,a001,0,0,0
18:30:00,2016-09-22,85,249,18:30:00,74,3,38,2016-09-22 18:30:00,a001,0,0,0
18:45:00,2016-09-22,87,83,18:45:00,75,3,38,2016-09-22 18:45:00,a001,0,0,0
19:00:00,2016-09-22,77,13,19:00:00,76,3,38,2016-09-22 19:00:00,a001,0,0,0
19:15:00,2016-09-22,76,5,19:15:00,77,3,38,2016-09-22 19:15:00,a001,0,0,0
19:30:00,2016-09-22,80,81,19:30:00,78,3,38,2016-09-22 19:30:00,a001,0,0,0
19:45:00,2016-09-22,75,107,19:45:00,79,3,38,2016-09-22 19:45:00,a001,0,0,0
20:00:00,2016-09-22,75,155,20:00:00,80,3,38,2016-09-22 20:00:00,a001,0,0,0
20:15:00,2016-09-22,82,267,20:15:00,81,3,38,2016-09-22 20:15:00,a001,0,0,0
20:30:00,2016-09-22,78,124,20:30:00,82,3,38,2016-09-22 20:30:00,a001,0,0,0
20:45:00,2016-09-22,109,877,20:45:00,83,3,38,2016-09-22 20:45:00,a001,0,0,0
22:30:00,2016-09-22,69,7,22:30:00,90,3,38,2016-09-22 22:30:00,a001,0,0,0
23:00:00,2016-09-22,78,117,23:00:00,92,3,38,2016-09-22 23:00:00,a001,0,0,0
23:30:00,2016-09-22,67,18,23:30:00,94,3,38,2016-09-22 23:30:00,a001,0,0,0
00:00:00,2016-09-23,69,7,00:00:00,0,4,38,2016-09-23 00:00:00,a001,0,0,0
00:45:00,2016-09-23,75,63,00:45:00,3,4,38,2016-09-23 00:45:00,a001,0,0,0
01:30:00,2016-09-23,64,49,01:30:00,6,4,38,2016-09-23 01:30:00,a001,0,0,0
01:45:00,2016-09-23,60,27,01:45:00,7,4,38,2016-09-23 01:45:00,a001,0,0,0
08:15:00,2016-09-23,82,58,08:15:00,33,4,38,2016-09-23 08:15:00,a001,0,0,0
08:30:00,2016-09-23,99,441,08:30:00,34,4,38,2016-09-23 08:30:00,a001,0,0,0
08:45:00,2016-09-23,116,547,08:45:00,35,4,38,2016-09-23 08:45:00,a001,0,0,0
09:00:00,2016-09-23,96,369,09:00:00,36,4,38,2016-09-23 09:00:00,a001,0,0,0
09:15:00,2016-09-23,78,22,09:15:00,37,4,38,2016-09-23 09:15:00,a001,0,0,0
09:30:00,2016-09-23,82,85,09:30:00,38,4,38,2016-09-23 09:30:00,a001,0,0,0
09:45:00,2016-09-23,108,214,09:45:00,39,4,38,2016-09-23 09:45:00,a001,0,0,0
12:30:00,2016-09-23,104,239,12:30:00,50,4,38,2016-09-23 12:30:00,a001,0,0,0
12:45:00,2016-09-23,100,441,12:45:00,51,4,38,2016-09-23 12:45:00,a001,0,0,0
13:00:00,2016-09-23,90,299,13:00:00,52,4,38,2016-09-23 13:00:00,a001,0,0,0
13:15:00,2016-09-23,79,304,13:15:00,53,4,38,2016-09-23 13:15:00,a001,0,0,0
13:30:00,2016-09-23,82,286,13:30:00,54,4,38,2016-09-23 13:30:00,a001,0,0,0
13:45:00,2016-09-23,88,85,13:45:00,55,4,38,2016-09-23 13:45:00,a001,0,0,0
14:00:00,2016-09-23,95,390,14:00:00,56,4,38,2016-09-23 14:00:00,a001,0,0,0
14:15:00,2016-09-23,87,170,14:15:00,57,4,38,2016-09-23 14:15:00,a001,0,0,0
14:30:00,2016-09-23,89,474,14:30:00,58,4,38,2016-09-23 14:30:00,a001,0,0,0
14:45:00,2016-09-23,84,279,14:45:00,59,4,38,2016-09-23 14:45:00,a001,0,0,0
15:00:00,2016-09-23,83,273,15:00:00,60,4,38,2016-09-23 15:00:00,a001,0,0,0
15:15:00,2016-09-23,84,292,15:15:00,61,4,38,2016-09-23 15:15:00,a001,0,0,0
15:30:00,2016-09-23,90,443,15:30:00,62,4,38,2016-09-23 15:30:00,a001,0,0,0
15:45:00,2016-09-23,93,378,15:45:00,63,4,38,2016-09-23 15:45:00,a001,0,0,0
16:00:00,2016-09-23,100,353,16:00:00,64,4,38,2016-09-23 16:00:00,a001,0,0,0
16:15:00,2016-09-23,77,4,16:15:00,65,4,38,2016-09-23 16:15:00,a001,0,0,0
16:30:00,2016-09-23,80,149,16:30:00,66,4,38,2016-09-23 16:30:00,a001,0,0,0
16:45:00,2016-09-23,83,120,16:45:00,67,4,38,2016-09-23 16:45:00,a001,0,0,0
17:00:00,2016-09-23,77,12,17:00:00,68,4,38,2016-09-23 17:00:00,a001,0,0,0
17:45:00,2016-09-23,79,35,17:45:00,71,4,38,2016-09-23 17:45:00,a001,0,0,0
18:00:00,2016-09-23,78,53,18:00:00,72,4,38,2016-09-23 18:00:00,a001,0,0,0
18:15:00,2016-09-23,81,99,18:15:00,73,4,38,2016-09-23 18:15:00,a001,0,0,0
18:30:00,2016-09-23,98,390,18:30:00,74,4,38,2016-09-23 18:30:00,a001,0,0,0
18:45:00,2016-09-23,107,1434,18:45:00,75,4,38,2016-09-23 18:45:00,a001,0,0,0
19:00:00,2016-09-23,114,628,19:00:00,76,4,38,2016-09-23 19:00:00,a001,0,0,0
19:15:00,2016-09-23,125,456,19:15:00,77,4,38,2016-09-23 19:15:00,a001,0,0,0
19:30:00,2016-09-23,118,250,19:30:00,78,4,38,2016-09-23 19:30:00,a001,0,0,0
19:45:00,2016-09-23,101,274,19:45:00,79,4,38,2016-09-23 19:45:00,a001,0,0,0
20:00:00,2016-09-23,102,205,20:00:00,80,4,38,2016-09-23 20:00:00,a001,0,0,0
20:15:00,2016-09-23,107,299,20:15:00,81,4,38,2016-09-23 20:15:00,a001,0,0,0
20:30:00,2016-09-23,112,235,20:30:00,82,4,38,2016-09-23 20:30:00,a001,0,0,0
20:45:00,2016-09-23,115,467,20:45:00,83,4,38,2016-09-23 20:45:00,a001,0,0,0
21:00:00,2016-09-23,94,115,21:00:00,84,4,38,2016-09-23 21:00:00,a001,0,0,0
21:15:00,2016-09-23,92,150,21:15:00,85,4,38,2016-09-23 21:15:00,a001,0,0,0
21:30:00,2016-09-23,109,1267,21:30:00,86,4,38,2016-09-23 21:30:00,a001,0,0,0
21:45:00,2016-09-23,109,429,21:45:00,87,4,38,2016-09-23 21:45:00,a001,0,0,0
00:45:00,2016-09-24,128,17,00:45:00,3,5,38,2016-09-24 00:45:00,a001,1,0,60
01:00:00,2016-09-24,84,33,01:00:00,4,5,38,2016-09-24 01:00:00,a001,0,0,0
01:15:00,2016-09-24,74,68,01:15:00,5,5,38,2016-09-24 01:15:00,a001,0,0,0
02:00:00,2016-09-24,80,27,02:00:00,8,5,38,2016-09-24 02:00:00,a001,0,0,0
04:30:00,2016-09-24,60,24,04:30:00,18,5,38,2016-09-24 04:30:00,a001,0,0,0
05:45:00,2016-09-24,56,6,05:45:00,23,5,38,2016-09-24 05:45:00,a001,0,0,0
08:00:00,2016-09-24,58,26,08:00:00,32,5,38,2016-09-24 08:00:00,a001,0,0,0
08:30:00,2016-09-24,60,10,08:30:00,34,5,38,2016-09-24 08:30:00,a001,0,0,0
09:00:00,2016-09-24,73,5,09:00:00,36,5,38,2016-09-24 09:00:00,a001,0,0,0
09:15:00,2016-09-24,94,228,09:15:00,37,5,38,2016-09-24 09:15:00,a001,0,0,0
09:30:00,2016-09-24,111,167,09:30:00,38,5,38,2016-09-24 09:30:00,a001,0,0,0
09:45:00,2016-09-24,106,460,09:45:00,39,5,38,2016-09-24 09:45:00,a001,0,0,0
10:15:00,2016-09-24,109,1023,10:15:00,41,5,38,2016-09-24 10:15:00,a001,0,0,0
10:30:00,2016-09-24,104,399,10:30:00,42,5,38,2016-09-24 10:30:00,a001,0,0,0
10:45:00,2016-09-24,96,251,10:45:00,43,5,38,2016-09-24 10:45:00,a001,0,0,0
11:00:00,2016-09-24,91,116,11:00:00,44,5,38,2016-09-24 11:00:00,a001,0,0,0
11:15:00,2016-09-24,84,184,11:15:00,45,5,38,2016-09-24 11:15:00,a001,0,0,0
11:30:00,2016-09-24,80,29,11:30:00,46,5,38,2016-09-24 11:30:00,a001,0,0,0
13:00:00,2016-09-24,96,418,13:00:00,52,5,38,2016-09-24 13:00:00,a001,0,0,0
13:15:00,2016-09-24,76,46,13:15:00,53,5,38,2016-09-24 13:15:00,a001,0,0,0
14:45:00,2016-09-24,76,171,14:45:00,59,5,38,2016-09-24 14:45:00,a001,0,0,0
15:00:00,2016-09-24,82,174,15:00:00,60,5,38,2016-09-24 15:00:00,a001,0,0,0
15:15:00,2016-09-24,90,377,15:15:00,61,5,38,2016-09-24 15:15:00,a001,0,0,0
15:30:00,2016-09-24,94,211,15:30:00,62,5,38,2016-09-24 15:30:00,a001,0,0,0
15:45:00,2016-09-24,86,581,15:45:00,63,5,38,2016-09-24 15:45:00,a001,0,0,0
16:00:00,2016-09-24,84,515,16:00:00,64,5,38,2016-09-24 16:00:00,a001,0,0,0
16:45:00,2016-09-24,76,77,16:45:00,67,5,38,2016-09-24 16:45:00,a001,0,0,0
17:15:00,2016-09-24,67,16,17:15:00,69,5,38,2016-09-24 17:15:00,a001,0,0,0
17:45:00,2016-09-24,69,20,17:45:00,71,5,38,2016-09-24 17:45:00,a001,0,0,0
18:00:00,2016-09-24,105,760,18:00:00,72,5,38,2016-09-24 18:00:00,a001,0,0,0
18:45:00,2016-09-24,85,4,18:45:00,75,5,38,2016-09-24 18:45:00,a001,0,0,0
19:45:00,2016-09-24,85,22,19:45:00,79,5,38,2016-09-24 19:45:00,a001,0,0,0
20:00:00,2016-09-24,89,89,20:00:00,80,5,38,2016-09-24 20:00:00,a001,0,0,0
21:15:00,2016-09-24,75,9,21:15:00,85,5,38,2016-09-24 21:15:00,a001,0,0,0
21:30:00,2016-09-24,74,4,21:30:00,86,5,38,2016-09-24 21:30:00,a001,0,0,0
22:15:00,2016-09-24,73,26,22:15:00,89,5,38,2016-09-24 22:15:00,a001,0,0,0
23:15:00,2016-09-24,66,11,23:15:00,93,5,38,2016-09-24 23:15:00,a001,0,0,0
23:30:00,2016-09-24,84,375,23:30:00,94,5,38,2016-09-24 23:30:00,a001,0,0,0
00:30:00,2016-09-25,72,89,00:30:00,2,6,38,2016-09-25 00:30:00,a001,0,0,0
03:30:00,2016-09-25,57,6,03:30:00,14,6,38,2016-09-25 03:30:00,a001,0,0,0
07:15:00,2016-09-25,57,8,07:15:00,29,6,38,2016-09-25 07:15:00,a001,0,0,0
07:30:00,2016-09-25,65,28,07:30:00,30,6,38,2016-09-25 07:30:00,a001,0,0,0
08:00:00,2016-09-25,81,376,08:00:00,32,6,38,2016-09-25 08:00:00,a001,0,0,0
08:15:00,2016-09-25,97,526,08:15:00,33,6,38,2016-09-25 08:15:00,a001,0,0,0
08:30:00,2016-09-25,85,298,08:30:00,34,6,38,2016-09-25 08:30:00,a001,0,0,0
09:15:00,2016-09-25,81,49,09:15:00,37,6,38,2016-09-25 09:15:00,a001,0,0,0
10:45:00,2016-09-25,72,34,10:45:00,43,6,38,2016-09-25 10:45:00,a001,0,0,0
11:00:00,2016-09-25,78,40,11:00:00,44,6,38,2016-09-25 11:00:00,a001,0,0,0
11:45:00,2016-09-25,80,216,11:45:00,47,6,38,2016-09-25 11:45:00,a001,0,0,0
12:00:00,2016-09-25,85,531,12:00:00,48,6,38,2016-09-25 12:00:00,a001,0,0,0
13:00:00,2016-09-25,80,15,13:00:00,52,6,38,2016-09-25 13:00:00,a001,0,0,0
13:45:00,2016-09-25,74,5,13:45:00,55,6,38,2016-09-25 13:45:00,a001,0,0,0
14:00:00,2016-09-25,73,6,14:00:00,56,6,38,2016-09-25 14:00:00,a001,0,0,0
14:15:00,2016-09-25,79,41,14:15:00,57,6,38,2016-09-25 14:15:00,a001,0,0,0
15:45:00,2016-09-25,68,13,15:45:00,63,6,38,2016-09-25 15:45:00,a001,0,0,0
16:15:00,2016-09-25,72,55,16:15:00,65,6,38,2016-09-25 16:15:00,a001,0,0,0
16:30:00,2016-09-25,86,284,16:30:00,66,6,38,2016-09-25 16:30:00,a001,0,0,0
16:45:00,2016-09-25,78,66,16:45:00,67,6,38,2016-09-25 16:45:00,a001,0,0,0
17:00:00,2016-09-25,86,183,17:00:00,68,6,38,2016-09-25 17:00:00,a001,0,0,0
17:15:00,2016-09-25,93,488,17:15:00,69,6,38,2016-09-25 17:15:00,a001,0,0,0
17:30:00,2016-09-25,101,695,17:30:00,70,6,38,2016-09-25 17:30:00,a001,0,0,0
17:45:00,2016-09-25,81,198,17:45:00,71,6,38,2016-09-25 17:45:00,a001,0,0,0
18:00:00,2016-09-25,68,7,18:00:00,72,6,38,2016-09-25 18:00:00,a001,0,0,0
19:15:00,2016-09-25,85,610,19:15:00,77,6,38,2016-09-25 19:15:00,a001,0,0,0
19:30:00,2016-09-25,91,701,19:30:00,78,6,38,2016-09-25 19:30:00,a001,0,0,0
20:30:00,2016-09-25,81,97,20:30:00,82,6,38,2016-09-25 20:30:00,a001,0,0,0
22:00:00,2016-09-25,79,4,22:00:00,88,6,38,2016-09-25 22:00:00,a001,0,0,0
22:30:00,2016-09-25,76,16,22:30:00,90,6,38,2016-09-25 22:30:00,a001,0,0,0
23:15:00,2016-09-25,76,23,23:15:00,93,6,38,2016-09-25 23:15:00,a001,0,0,0
23:30:00,2016-09-25,93,177,23:30:00,94,6,38,2016-09-25 23:30:00,a001,0,0,0
23:45:00,2016-09-25,69,31,23:45:00,95,6,38,2016-09-25 23:45:00,a001,0,0,0
00:45:00,2016-09-26,70,114,00:45:00,3,0,39,2016-09-26 00:45:00,a001,0,0,0
03:30:00,2016-09-26,54,6,03:30:00,14,0,39,2016-09-26 03:30:00,a001,0,0,0
04:15:00,2016-09-26,55,11,04:15:00,17,0,39,2016-09-26 04:15:00,a001,0,0,0
05:00:00,2016-09-26,57,14,05:00:00,20,0,39,2016-09-26 05:00:00,a001,0,0,0
05:30:00,2016-09-26,55,6,05:30:00,22,0,39,2016-09-26 05:30:00,a001,0,0,0
07:15:00,2016-09-26,57,7,07:15:00,29,0,39,2016-09-26 07:15:00,a001,0,0,0
07:30:00,2016-09-26,61,8,07:30:00,30,0,39,2016-09-26 07:30:00,a001,0,0,0
07:45:00,2016-09-26,64,22,07:45:00,31,0,39,2016-09-26 07:45:00,a001,0,0,0
08:00:00,2016-09-26,79,477,08:00:00,32,0,39,2016-09-26 08:00:00,a001,0,0,0
08:15:00,2016-09-26,81,64,08:15:00,33,0,39,2016-09-26 08:15:00,a001,0,0,0
08:45:00,2016-09-26,76,26,08:45:00,35,0,39,2016-09-26 08:45:00,a001,0,0,0
09:15:00,2016-09-26,79,39,09:15:00,37,0,39,2016-09-26 09:15:00,a001,0,0,0
09:45:00,2016-09-26,78,95,09:45:00,39,0,39,2016-09-26 09:45:00,a001,0,0,0
10:15:00,2016-09-26,71,9,10:15:00,41,0,39,2016-09-26 10:15:00,a001,0,0,0
11:15:00,2016-09-26,68,6,11:15:00,45,0,39,2016-09-26 11:15:00,a001,0,0,0
