,time_of_day,date,heart,step,time,time_count,day_of_week,week,date_time,user_id,sed_check,sed_prolong_start_time,sed_prolong
258,16:30:00,2016-08-31,70,0,16:30:00,66,2,35,2016-08-31 16:30:00,a001,True,3,0
259,16:45:00,2016-08-31,66,0,16:45:00,67,2,35,2016-08-31 16:45:00,a001,True,0,0
260,17:00:00,2016-08-31,65,0,17:00:00,68,2,35,2016-08-31 17:00:00,a001,True,0,0
261,17:15:00,2016-08-31,68,0,17:15:00,69,2,35,2016-08-31 17:15:00,a001,True,0,0
262,17:30:00,2016-08-31,71,287,17:30:00,70,2,35,2016-08-31 17:30:00,a001,False,0,0
263,17:45:00,2016-08-31,68,67,17:45:00,71,2,35,2016-08-31 17:45:00,a001,False,0,0
264,18:00:00,2016-08-31,68,12,18:00:00,72,2,35,2016-08-31 18:00:00,a001,False,0,0
265,18:15:00,2016-08-31,63,0,18:15:00,73,2,35,2016-08-31 18:15:00,a001,True,1,0
266,18:30:00,2016-08-31,61,0,18:30:00,74,2,35,2016-08-31 18:30:00,a001,True,0,0
267,18:45:00,2016-08-31,64,10,18:45:00,75,2,35,2016-08-31 18:45:00,a001,False,0,0
268,19:00:00,2016-08-31,66,7,19:00:00,76,2,35,2016-08-31 19:00:00,a001,False,0,0
269,19:15:00,2016-08-31,83,559,19:15:00,77,2,35,2016-08-31 19:15:00,a001,False,0,0
270,19:30:00,2016-08-31,88,369,19:30:00,78,2,35,2016-08-31 19:30:00,a001,False,0,0
271,19:45:00,2016-08-31,63,0,19:45:00,79,2,35,2016-08-31 19:45:00,a001,True,2,0
272,20:00:00,2016-08-31,81,0,20:00:00,80,2,35,2016-08-31 20:00:00,a001,True,0,0
273,20:15:00,2016-08-31,72,0,20:15:00,81,2,35,2016-08-31 20:15:00,a001,True,0,0
274,20:30:00,2016-08-31,73,84,20:30:00,82,2,35,2016-08-31 20:30:00,a001,False,0,0
275,20:45:00,2016-08-31,0,0,20:45:00,83,2,35,2016-08-31 20:45:00,a001,False,0,0
276,21:00:00,2016-08-31,118,24,21:00:00,84,2,35,2016-08-31 21:00:00,a001,False,0,0
277,21:15:00,2016-08-31,80,15,21:15:00,85,2,35,2016-08-31 21:15:00,a001,False,0,0
278,21:30:00,2016-08-31,75,0,21:30:00,86,2,35,2016-08-31 21:30:00,a001,True,2,0
279,21:45:00,2016-08-31,84,0,21:45:00,87,2,35,2016-08-31 21:45:00,a001,True,0,0
280,22:00:00,2016-08-31,79,0,22:00:00,88,2,35,2016-08-31 22:00:00,a001,True,0,0
281,22:15:00,2016-08-31,80,80,22:15:00,89,2,35,2016-08-31 22:15:00,a001,False,0,0
282,22:30:00,2016-08-31,72,0,22:30:00,90,2,35,2016-08-31 22:30:00,a001,True,0,0
283,22:45:00,2016-08-31,85,27,22:45:00,91,2,35,2016-08-31 22:45:00,a001,False,0,0
284,23:00:00,2016-08-31,93,401,23:00:00,92,2,35,2016-08-31 23:00:00,a001,False,0,0
285,23:15:00,2016-08-31,88,155,23:15:00,93,2,35,2016-08-31 23:15:00,a001,False,0,0
286,23:30:00,2016-08-31,69,9,23:30:00,94,2,35,2016-08-31 23:30:00,a001,False,0,0
287,23:45:00,2016-08-31,75,66,23:45:00,95,2,35,2016-08-31 23:45:00,a001,False,0,0
288,00:00:00,2016-09-01,61,0,00:00:00,0,3,35,2016-09-01 00:00:00,a001,False,0,0
289,00:15:00,2016-09-01,57,0,00:15:00,1,3,35,2016-09-01 00:15:00,a001,False,0,0
290,00:30:00,2016-09-01,55,0,00:30:00,2,3,35,2016-09-01 00:30:00,a001,False,0,0
291,00:45:00,2016-09-01,55,0,00:45:00,3,3,35,2016-09-01 00:45:00,a001,False,0,0
292,01:00:00,2016-09-01,60,0,01:00:00,4,3,35,2016-09-01 01:00:00,a001,False,0,0
293,01:15:00,2016-09-01,55,0,01:15:00,5,3,35,2016-09-01 01:15:00,a001,False,0,0
294,01:30:00,2016-09-01,52,0,01:30:00,6,3,35,2016-09-01 01:30:00,a001,False,0,0
295,01:45:00,2016-09-01,59,7,01:45:00,7,3,35,2016-09-01 01:45:00,a001,False,0,0
296,02:00:00,2016-09-01,54,0,02:00:00,8,3,35,2016-09-01 02:00:00,a001,False,0,0
297,02:15:00,2016-09-01,52,0,02:15:00,9,3,35,2016-09-01 02:15:00,a001,False,0,0
298,02:30:00,2016-09-01,57,13,02:30:00,10,3,35,2016-09-01 02:30:00,a001,False,0,0
299,02:45:00,2016-09-01,55,0,02:45:00,11,3,35,2016-09-01 02:45:00,a001,False,0,0
300,03:00:00,2016-09-01,52,0,03:00:00,12,3,35,2016-09-01 03:00:00,a001,False,0,0
301,03:15:00,2016-09-01,51,0,03:15:00,13,3,35,2016-09-01 03:15:00,a001,False,0,0
302,03:30:00,2016-09-01,52,0,03:30:00,14,3,35,2016-09-01 03:30:00,a001,False,0,0
303,03:45:00,2016-09-01,51,0,03:45:00,15,3,35,2016-09-01 03:45:00,a001,False,0,0
304,04:00:00,2016-09-01,52,0,04:00:00,16,3,35,2016-09-01 04:00:00,a001,False,0,0
305,04:15:00,2016-09-01,58,0,04:15:00,17,3,35,2016-09-01 04:15:00,a001,False,0,0
306,04:30:00,2016-09-01,54,0,04:30:00,18,3,35,2016-09-01 04:30:00,a001,False,0,0
307,04:45:00,2016-09-01,51,0,04:45:00,19,3,35,2016-09-01 04:45:00,a001,False,0,0
308,05:00:00,2016-09-01,52,0,05:00:00,20,3,35,2016-09-01 05:00:00,a001,False,0,0
309,05:15:00,2016-09-01,51,0,05:15:00,21,3,35,2016-09-01 05:15:00,a001,False,0,0
310,05:30:00,2016-09-01,52,0,05:30:00,22,3,35,2016-09-01 05:30:00,a001,False,0,0
311,05:45:00,2016-09-01,54,0,05:45:00,23,3,35,2016-09-01 05:45:00,a001,False,0,0
312,06:00:00,2016-09-01,55,0,06:00:00,24,3,35,2016-09-01 06:00:00,a001,False,0,0
313,06:15:00,2016-09-01,56,9,06:15:00,25,3,35,2016-09-01 06:15:00,a001,False,0,0
314,06:30:00,2016-09-01,52,0,06:30:00,26,3,35,2016-09-01 06:30:00,a001,False,0,0
315,06:45:00,2016-09-01,53,0,06:45:00,27,3,35,2016-09-01 06:45:00,a001,False,0,0
316,07:00:00,2016-09-01,53,0,07:00:00,28,3,35,2016-09-01 07:00:00,a001,False,0,0
317,07:15:00,2016-09-01,54,13,07:15:00,29,3,35,2016-09-01 07:15:00,a001,False,0,0
318,07:30:00,2016-09-01,61,0,07:30:00,30,3,35,2016-09-01 07:30:00,a001,False,0,0
319,07:45:00,2016-09-01,57,0,07:45:00,31,3,35,2016-09-01 07:45:00,a001,False,0,0
320,08:00:00,2016-09-01,64,30,08:00:00,32,3,35,2016-09-01 08:00:00,a001,False,0,0
321,08:15:00,2016-09-01,81,244,08:15:00,33,3,35,2016-09-01 08:15:00,a001,False,0,0
322,08:30:00,2016-09-01,81,63,08:30:00,34,3,35,2016-09-01 08:30:00,a001,False,0,0
323,08:45:00,2016-09-01,89,382,08:45:00,35,3,35,2016-09-01 08:45:00,a001,False,0,0
324,09:00:00,2016-09-01,112,720,09:00:00,36,3,35,2016-09-01 09:00:00,a001,False,0,0
325,09:15:00,2016-09-01,83,53,09:15:00,37,3,35,2016-09-01 09:15:00,a001,False,0,0
326,09:30:00,2016-09-01,77,0,09:30:00,38,3,35,2016-09-01 09:30:00,a001,True,0,0
327,09:45:00,2016-09-01,79,65,09:45:00,39,3,35,2016-09-01 09:45:00,a001,False,0,0
328,10:00:00,2016-09-01,81,99,10:00:00,40,3,35,2016-09-01 10:00:00,a001,False,0,0
329,10:15:00,2016-09-01,74,0,10:15:00,41,3,35,2016-09-01 10:15:00,a001,True,10,1
330,10:30:00,2016-09-01,69,0,10:30:00,42,3,35,2016-09-01 10:30:00,a001,True,0,1
331,10:45:00,2016-09-01,70,0,10:45:00,43,3,35,2016-09-01 10:45:00,a001,True,0,1
332,11:00:00,2016-09-01,72,0,11:00:00,44,3,35,2016-09-01 11:00:00,a001,True,0,1
333,11:15:00,2016-09-01,71,0,11:15:00,45,3,35,2016-09-01 11:15:00,a001,True,0,1
334,11:30:00,2016-09-01,70,0,11:30:00,46,3,35,2016-09-01 11:30:00,a001,True,0,1
335,11:45:00,2016-09-01,67,0,11:45:00,47,3,35,2016-09-01 11:45:00,a001,True,0,1
336,12:00:00,2016-09-01,67,0,12:00:00,48,3,35,2016-09-01 12:00:00,a001,True,0,1
337,12:15:00,2016-09-01,68,0,12:15:00,49,3,35,2016-09-01 12:15:00,a001,True,0,1
338,12:30:00,2016-09-01,67,0,12:30:00,50,3,35,2016-09-01 12:30:00,a001,True,0,1
339,12:45:00,2016-09-01,66,0,12:45:00,51,3,35,2016-09-01 12:45:00,a001,True,0,1
340,13:00:00,2016-09-01,64,15,13:00:00,52,3,35,2016-09-01 13:00:00,a001,False,0,0
341,13:15:00,2016-09-01,81,420,13:15:00,53,3,35,2016-09-01 13:15:00,a001,False,0,0
342,13:30:00,2016-09-01,62,0,13:30:00,54,3,35,2016-09-01 13:30:00,a001,True,1,0
343,13:45:00,2016-09-01,65,0,13:45:00,55,3,35,2016-09-01 13:45:00,a001,True,0,0
344,14:00:00,2016-09-01,73,143,14:00:00,56,3,35,2016-09-01 14:00:00,a001,False,0,0
345,14:15:00,2016-09-01,72,62,14:15:00,57,3,35,2016-09-01 14:15:00,a001,False,0,0
346,14:30:00,2016-09-01,78,387,14:30:00,58,3,35,2016-09-01 14:30:00,a001,False,0,0
347,14:45:00,2016-09-01,87,688,14:45:00,59,3,35,2016-09-01 14:45:00,a001,False,0,0
348,15:00:00,2016-09-01,74,35,15:00:00,60,3,35,2016-09-01 15:00:00,a001,False,0,0
349,15:15:00,2016-09-01,79,0,15:15:00,61,3,35,2016-09-01 15:15:00,a001,True,0,0
350,15:30:00,2016-09-01,96,771,15:30:00,62,3,35,2016-09-01 15:30:00,a001,False,0,0
351,15:45:00,2016-09-01,82,151,15:45:00,63,3,35,2016-09-01 15:45:00,a001,False,0,0
352,16:00:00,2016-09-01,72,0,16:00:00,64,3,35,2016-09-01 16:00:00,a001,True,0,0
353,16:15:00,2016-09-01,75,11,16:15:00,65,3,35,2016-09-01 16:15:00,a001,False,0,0
354,16:30:00,2016-09-01,73,0,16:30:00,66,3,35,2016-09-01 16:30:00,a001,True,0,0
355,16:45:00,2016-09-01,74,7,16:45:00,67,3,35,2016-09-01 16:45:00,a001,False,0,0
356,17:00:00,2016-09-01,74,0,17:00:00,68,3,35,2016-09-01 17:00:00,a001,True,0,0
357,17:15:00,2016-09-01,80,73,17:15:00,69,3,35,2016-09-01 17:15:00,a001,False,0,0
358,17:30:00,2016-09-01,93,251,17:30:00,70,3,35,2016-09-01 17:30:00,a001,False,0,0
359,17:45:00,2016-09-01,99,354,17:45:00,71,3,35,2016-09-01 17:45:00,a001,False,0,0
360,18:00:00,2016-09-01,91,365,18:00:00,72,3,35,2016-09-01 18:00:00,a001,False,0,0
361,18:15:00,2016-09-01,94,1180,18:15:00,73,3,35,2016-09-01 18:15:00,a001,False,0,0
362,18:30:00,2016-09-01,101,962,18:30:00,74,3,35,2016-09-01 18:30:00,a001,False,0,0
363,18:45:00,2016-09-01,91,164,18:45:00,75,3,35,2016-09-01 18:45:00,a001,False,0,0
364,19:00:00,2016-09-01,74,0,19:00:00,76,3,35,2016-09-01 19:00:00,a001,True,6,1
365,19:15:00,2016-09-01,74,0,19:15:00,77,3,35,2016-09-01 19:15:00,a001,True,0,1
366,19:30:00,2016-09-01,74,0,19:30:00,78,3,35,2016-09-01 19:30:00,a001,True,0,1
367,19:45:00,2016-09-01,74,0,19:45:00,79,3,35,2016-09-01 19:45:00,a001,True,0,1
368,20:00:00,2016-09-01,73,0,20:00:00,80,3,35,2016-09-01 20:00:00,a001,True,0,1
369,20:15:00,2016-09-01,73,0,20:15:00,81,3,35,2016-09-01 20:15:00,a001,True,0,1
370,20:30:00,2016-09-01,74,0,20:30:00,82,3,35,2016-09-01 20:30:00,a001,True,0,1
371,20:45:00,2016-09-01,81,238,20:45:00,83,3,35,2016-09-01 20:45:00,a001,False,0,0
372,21:00:00,2016-09-01,106,1041,21:00:00,84,3,35,2016-09-01 21:00:00,a001,False,0,0
373,21:15:00,2016-09-01,86,16,21:15:00,85,3,35,2016-09-01 21:15:00,a001,False,0,0
374,21:30:00,2016-09-01,89,663,21:30:00,86,3,35,2016-09-01 21:30:00,a001,False,0,0
375,21:45:00,2016-09-01,0,0,21:45:00,87,3,35,2016-09-01 21:45:00,a001,False,0,0
376,22:00:00,2016-09-01,0,0,22:00:00,88,3,35,2016-09-01 22:00:00,a001,False,0,0
377,22:15:00,2016-09-01,76,145,22:15:00,89,3,35,2016-09-01 22:15:00,a001,False,0,0
378,22:30:00,2016-09-01,0,0,22:30:00,90,3,35,2016-09-01 22:30:00,a001,False,0,0
379,22:45:00,2016-09-01,0,0,22:45:00,91,3,35,2016-09-01 22:45:00,a001,False,0,0
380,23:00:00,2016-09-01,0,0,23:00:00,92,3,35,2016-09-01 23:00:00,a001,False,0,0
381,23:15:00,2016-09-01,0,0,23:15:00,93,3,35,2016-09-01 23:15:00,a001,False,0,0
382,23:30:00,2016-09-01,0,0,23:30:00,94,3,35,2016-09-01 23:30:00,a001,False,0,0
383,23:45:00,2016-09-01,0,0,23:45:00,95,3,35,2016-09-01 23:45:00,a001,False,0,0
384,00:00:00,2016-09-02,0,0,00:00:00,0,4,35,2016-09-02 00:00:00,a001,False,0,0
385,00:15:00,2016-09-02,104,198,00:15:00,1,4,35,2016-09-02 00:15:00,a001,False,0,0
386,00:30:00,2016-09-02,92,222,00:30:00,2,4,35,2016-09-02 00:30:00,a001,False,0,0
387,00:45:00,2016-09-02,72,100,00:45:00,3,4,35,2016-09-02 00:45:00,a001,False,0,0
388,01:00:00,2016-09-02,57,0,01:00:00,4,4,35,2016-09-02 01:00:00,a001,False,0,0
389,01:15:00,2016-09-02,58,0,01:15:00,5,4,35,2016-09-02 01:15:00,a001,False,0,0
390,01:30:00,2016-09-02,55,4,01:30:00,6,4,35,2016-09-02 01:30:00,a001,False,0,0
391,01:45:00,2016-09-02,53,0,01:45:00,7,4,35,2016-09-02 01:45:00,a001,False,0,0
392,02:00:00,2016-09-02,59,11,02:00:00,8,4,35,2016-09-02 02:00:00,a001,False,0,0
393,02:15:00,2016-09-02,59,0,02:15:00,9,4,35,2016-09-02 02:15:00,a001,False,0,0
394,02:30:00,2016-09-02,54,0,02:30:00,10,4,35,2016-09-02 02:30:00,a001,False,0,0
395,02:45:00,2016-09-02,55,0,02:45:00,11,4,35,2016-09-02 02:45:00,a001,False,0,0
396,03:00:00,2016-09-02,56,4,03:00:00,12,4,35,2016-09-02 03:00:00,a001,False,0,0
397,03:15:00,2016-09-02,55,4,03:15:00,13,4,35,2016-09-02 03:15:00,a001,False,0,0
398,03:30:00,2016-09-02,56,0,03:30:00,14,4,35,2016-09-02 03:30:00,a001,False,0,0
399,03:45:00,2016-09-02,58,30,03:45:00,15,4,35,2016-09-02 03:45:00,a001,False,0,0
400,04:00:00,2016-09-02,52,0,04:00:00,16,4,35,2016-09-02 04:00:00,a001,False,0,0
401,04:15:00,2016-09-02,52,0,04:15:00,17,4,35,2016-09-02 04:15:00,a001,False,0,0
402,04:30:00,2016-09-02,55,0,04:30:00,18,4,35,2016-09-02 04:30:00,a001,False,0,0
403,04:45:00,2016-09-02,58,18,04:45:00,19,4,35,2016-09-02 04:45:00,a001,False,0,0
404,05:00:00,2016-09-02,56,0,05:00:00,20,4,35,2016-09-02 05:00:00,a001,False,0,0
405,05:15:00,2016-09-02,56,0,05:15:00,21,4,35,2016-09-02 05:15:00,a001,False,0,0
406,05:30:00,2016-09-02,57,7,05:30:00,22,4,35,2016-09-02 05:30:00,a001,False,0,0
407,05:45:00,2016-09-02,55,0,05:45:00,23,4,35,2016-09-02 05:45:00,a001,False,0,0
408,06:00:00,2016-09-02,52,0,06:00:00,24,4,35,2016-09-02 06:00:00,a001,False,0,0
409,06:15:00,2016-09-02,50,0,06:15:00,25,4,35,2016-09-02 06:15:00,a001,False,0,0
410,06:30:00,2016-09-02,54,0,06:30:00,26,4,35,2016-09-02 06:30:00,a001,False,0,0
411,06:45:00,2016-09-02,56,0,06:45:00,27,4,35,2016-09-02 06:45:00,a001,False,0,0
412,07:00:00,2016-09-02,59,0,07:00:00,28,4,35,2016-09-02 07:00:00,a001,False,0,0
413,07:15:00,2016-09-02,55,0,07:15:00,29,4,35,2016-09-02 07:15:00,a001,False,0,0
414,07:30:00,2016-09-02,53,0,07:30:00,30,4,35,2016-09-02 07:30:00,a001,False,0,0
415,07:45:00,2016-09-02,54,0,07:45:00,31,4,35,2016-09-02 07:45:00,a001,False,0,0
416,08:00:00,2016-09-02,55,0,08:00:00,32,4,35,2016-09-02 08:00:00,a001,False,0,0
417,08:15:00,2016-09-02,59,0,08:15:00,33,4,35,2016-09-02 08:15:00,a001,False,0,0
418,08:30:00,2016-09-02,59,0,08:30:00,34,4,35,2016-09-02 08:30:00,a001,False,0,0
419,08:45:00,2016-09-02,57,0,08:45:00,35,4,35,2016-09-02 08:45:00,a001,False,0,0
420,09:00:00,2016-09-02,58,0,09:00:00,36,4,35,2016-09-02 09:00:00,a001,True,0,0
421,09:15:00,2016-09-02,60,25,09:15:00,37,4,35,2016-09-02 09:15:00,a001,False,0,0
422,09:30:00,2016-09-02,93,361,09:30:00,38,4,35,2016-09-02 09:30:00,a001,False,0,0
423,09:45:00,2016-09-02,87,54,09:45:00,39,4,35,2016-09-02 09:45:00,a001,False,0,0
424,10:00:00,2016-09-02,76,6,10:00:00,40,4,35,2016-09-02 10:00:00,a001,False,0,0
425,10:15:00,2016-09-02,82,0,10:15:00,41,4,35,2016-09-02 10:15:00,a001,True,1,0
426,10:30:00,2016-09-02,75,0,10:30:00,42,4,35,2016-09-02 10:30:00,a001,True,0,0
427,10:45:00,2016-09-02,81,8,10:45:00,43,4,35,2016-09-02 10:45:00,a001,False,0,0
428,11:00:00,2016-09-02,81,0,11:00:00,44,4,35,2016-09-02 11:00:00,a001,True,3,0
429,11:15:00,2016-09-02,76,0,11:15:00,45,4,35,2016-09-02 11:15:00,a001,True,0,0
430,11:30:00,2016-09-02,75,0,11:30:00,46,4,35,2016-09-02 11:30:00,a001,True,0,0
431,11:45:00,2016-09-02,72,0,11:45:00,47,4,35,2016-09-02 11:45:00,a001,True,0,0
432,12:00:00,2016-09-02,75,32,12:00:00,48,4,35,2016-09-02 12:00:00,a001,False,0,0
433,12:15:00,2016-09-02,79,159,12:15:00,49,4,35,2016-09-02 12:15:00,a001,False,0,0
434,12:30:00,2016-09-02,91,657,12:30:00,50,4,35,2016-09-02 12:30:00,a001,False,0,0
435,12:45:00,2016-09-02,84,0,12:45:00,51,4,35,2016-09-02 12:45:00,a001,True,0,0
436,13:00:00,2016-09-02,84,6,13:00:00,52,4,35,2016-09-02 13:00:00,a001,False,0,0
437,13:15:00,2016-09-02,84,26,13:15:00,53,4,35,2016-09-02 13:15:00,a001,False,0,0
438,13:30:00,2016-09-02,76,4,13:30:00,54,4,35,2016-09-02 13:30:00,a001,False,0,0
439,13:45:00,2016-09-02,74,0,13:45:00,55,4,35,2016-09-02 13:45:00,a001,True,1,0
440,14:00:00,2016-09-02,67,0,14:00:00,56,4,35,2016-09-02 14:00:00,a001,True,0,0
441,14:15:00,2016-09-02,89,313,14:15:00,57,4,35,2016-09-02 14:15:00,a001,False,0,0
442,14:30:00,2016-09-02,103,511,14:30:00,58,4,35,2016-09-02 14:30:00,a001,False,0,0
443,14:45:00,2016-09-02,131,708,14:45:00,59,4,35,2016-09-02 14:45:00,a001,False,0,0
444,15:00:00,2016-09-02,108,11,15:00:00,60,4,35,2016-09-02 15:00:00,a001,False,0,0
445,15:15:00,2016-09-02,100,0,15:15:00,61,4,35,2016-09-02 15:15:00,a001,True,2,0
446,15:30:00,2016-09-02,92,0,15:30:00,62,4,35,2016-09-02 15:30:00,a001,True,0,0
447,15:45:00,2016-09-02,88,0,15:45:00,63,4,35,2016-09-02 15:45:00,a001,True,0,0
448,16:00:00,2016-09-02,92,507,16:00:00,64,4,35,2016-09-02 16:00:00,a001,False,0,0
449,16:15:00,2016-09-02,112,1127,16:15:00,65,4,35,2016-09-02 16:15:00,a001,False,0,0
450,16:30:00,2016-09-02,95,234,16:30:00,66,4,35,2016-09-02 16:30:00,a001,False,0,0
451,16:45:00,2016-09-02,78,0,16:45:00,67,4,35,2016-09-02 16:45:00,a001,True,1,0
452,17:00:00,2016-09-02,77,0,17:00:00,68,4,35,2016-09-02 17:00:00,a001,True,0,0
453,17:15:00,2016-09-02,81,65,17:15:00,69,4,35,2016-09-02 17:15:00,a001,False,0,0
454,17:30:00,2016-09-02,84,188,17:30:00,70,4,35,2016-09-02 17:30:00,a001,False,0,0
455,17:45:00,2016-09-02,82,285,17:45:00,71,4,35,2016-09-02 17:45:00,a001,False,0,0
456,18:00:00,2016-09-02,77,16,18:00:00,72,4,35,2016-09-02 18:00:00,a001,False,0,0
457,18:15:00,2016-09-02,91,456,18:15:00,73,4,35,2016-09-02 18:15:00,a001,False,0,0
458,18:30:00,2016-09-02,116,571,18:30:00,74,4,35,2016-09-02 18:30:00,a001,False,0,0
459,18:45:00,2016-09-02,117,1486,18:45:00,75,4,35,2016-09-02 18:45:00,a001,False,0,0
460,19:00:00,2016-09-02,115,298,19:00:00,76,4,35,2016-09-02 19:00:00,a001,False,0,0
461,19:15:00,2016-09-02,105,285,19:15:00,77,4,35,2016-09-02 19:15:00,a001,False,0,0
462,19:30:00,2016-09-02,102,165,19:30:00,78,4,35,2016-09-02 19:30:00,a001,False,0,0
463,19:45:00,2016-09-02,83,120,19:45:00,79,4,35,2016-09-02 19:45:00,a001,False,0,0
464,20:00:00,2016-09-02,108,168,20:00:00,80,4,35,2016-09-02 20:00:00,a001,False,0,0
465,20:15:00,2016-09-02,114,332,20:15:00,81,4,35,2016-09-02 20:15:00,a001,False,0,0
466,20:30:00,2016-09-02,103,382,20:30:00,82,4,35,2016-09-02 20:30:00,a001,False,0,0
467,20:45:00,2016-09-02,116,202,20:45:00,83,4,35,2016-09-02 20:45:00,a001,False,0,0
468,21:00:00,2016-09-02,95,148,21:00:00,84,4,35,2016-09-02 21:00:00,a001,False,0,0
469,21:15:00,2016-09-02,95,670,21:15:00,85,4,35,2016-09-02 21:15:00,a001,False,0,0
470,21:30:00,2016-09-02,120,1116,21:30:00,86,4,35,2016-09-02 21:30:00,a001,False,0,0
471,21:45:00,2016-09-02,126,0,21:45:00,87,4,35,2016-09-02 21:45:00,a001,True,0,0
472,22:00:00,2016-09-02,0,0,22:00:00,88,4,35,2016-09-02 22:00:00,a001,False,0,0
473,22:15:00,2016-09-02,56,0,22:15:00,89,4,35,2016-09-02 22:15:00,a001,True,1,0
474,22:30:00,2016-09-02,82,0,22:30:00,90,4,35,2016-09-02 22:30:00,a001,True,0,0
475,22:45:00,2016-09-02,79,13,22:45:00,91,4,35,2016-09-02 22:45:00,a001,False,0,0
476,23:00:00,2016-09-02,79,0,23:00:00,92,4,35,2016-09-02 23:00:00,a001,True,0,0
477,23:15:00,2016-09-02,76,0,23:15:00,93,4,35,2016-09-02 23:15:00,a001,False,0,0
478,23:30:00,2016-09-02,81,0,23:30:00,94,4,35,2016-09-02 23:30:00,a001,False,0,0
479,23:45:00,2016-09-02,77,0,23:45:00,95,4,35,2016-09-02 23:45:00,a001,False,0,0
480,00:00:00,2016-09-03,75,0,00:00:00,0,5,35,2016-09-03 00:00:00,a001,False,0,0
481,00:15:00,2016-09-03,76,0,00:15:00,1,5,35,2016-09-03 00:15:00,a001,False,0,0
482,00:30:00,2016-09-03,88,282,00:30:00,2,5,35,2016-09-03 00:30:00,a001,False,0,0
483,00:45:00,2016-09-03,90,448,00:45:00,3,5,35,2016-09-03 00:45:00,a001,False,0,0
484,01:00:00,2016-09-03,75,15,01:00:00,4,5,35,2016-09-03 01:00:00,a001,False,0,0
485,01:15:00,2016-09-03,61,6,01:15:00,5,5,35,2016-09-03 01:15:00,a001,False,0,0
486,01:30:00,2016-09-03,58,0,01:30:00,6,5,35,2016-09-03 01:30:00,a001,False,0,0
487,01:45:00,2016-09-03,56,0,01:45:00,7,5,35,2016-09-03 01:45:00,a001,False,0,0
488,02:00:00,2016-09-03,61,38,02:00:00,8,5,35,2016-09-03 02:00:00,a001,False,0,0
489,02:15:00,2016-09-03,60,0,02:15:00,9,5,35,2016-09-03 02:15:00,a001,False,0,0
490,02:30:00,2016-09-03,58,9,02:30:00,10,5,35,2016-09-03 02:30:00,a001,False,0,0
491,02:45:00,2016-09-03,55,0,02:45:00,11,5,35,2016-09-03 02:45:00,a001,False,0,0
492,03:00:00,2016-09-03,54,0,03:00:00,12,5,35,2016-09-03 03:00:00,a001,False,0,0
493,03:15:00,2016-09-03,58,7,03:15:00,13,5,35,2016-09-03 03:15:00,a001,False,0,0
494,03:30:00,2016-09-03,58,0,03:30:00,14,5,35,2016-09-03 03:30:00,a001,False,0,0
495,03:45:00,2016-09-03,57,0,03:45:00,15,5,35,2016-09-03 03:45:00,a001,False,0,0
496,04:00:00,2016-09-03,55,0,04:00:00,16,5,35,2016-09-03 04:00:00,a001,False,0,0
497,04:15:00,2016-09-03,51,0,04:15:00,17,5,35,2016-09-03 04:15:00,a001,False,0,0
498,04:30:00,2016-09-03,52,0,04:30:00,18,5,35,2016-09-03 04:30:00,a001,False,0,0
499,04:45:00,2016-09-03,50,0,04:45:00,19,5,35,2016-09-03 04:45:00,a001,False,0,0
500,05:00:00,2016-09-03,52,0,05:00:00,20,5,35,2016-09-03 05:00:00,a001,False,0,0
501,05:15:00,2016-09-03,55,0,05:15:00,21,5,35,2016-09-03 05:15:00,a001,False,0,0
502,05:30:00,2016-09-03,55,11,05:30:00,22,5,35,2016-09-03 05:30:00,a001,False,0,0
503,05:45:00,2016-09-03,52,0,05:45:00,23,5,35,2016-09-03 05:45:00,a001,False,0,0
504,06:00:00,2016-09-03,49,0,06:00:00,24,5,35,2016-09-03 06:00:00,a001,False,0,0
505,06:15:00,2016-09-03,51,0,06:15:00,25,5,35,2016-09-03 06:15:00,a001,False,0,0
506,06:30:00,2016-09-03,52,0,06:30:00,26,5,35,2016-09-03 06:30:00,a001,False,0,0
507,06:45:00,2016-09-03,55,0,06:45:00,27,5,35,2016-09-03 06:45:00,a001,False,0,0
508,07:00:00,2016-09-03,58,0,07:00:00,28,5,35,2016-09-03 07:00:00,a001,False,0,0
509,07:15:00,2016-09-03,56,0,07:15:00,29,5,35,2016-09-03 07:15:00,a001,False,0,0
510,07:30:00,2016-09-03,54,0,07:30:00,30,5,35,2016-09-03 07:30:00,a001,False,0,0
511,07:45:00,2016-09-03,53,0,07:45:00,31,5,35,2016-09-03 07:45:00,a001,False,0,0
512,08:00:00,2016-09-03,53,0,08:00:00,32,5,35,2016-09-03 08:00:00,a001,False,0,0
513,08:15:00,2016-09-03,57,0,08:15:00,33,5,35,2016-09-03 08:15:00,a001,False,0,0
514,08:30:00,2016-09-03,61,0,08:30:00,34,5,35,2016-09-03 08:30:00,a001,False,0,0
515,08:45:00,2016-09-03,57,0,08:45:00,35,5,35,2016-09-03 08:45:00,a001,False,0,0
516,09:00:00,2016-09-03,56,0,09:00:00,36,5,35,2016-09-03 09:00:00,a001,True,4,0
517,09:15:00,2016-09-03,60,0,09:15:00,37,5,35,2016-09-03 09:15:00,a001,True,0,0
518,09:30:00,2016-09-03,62,0,09:30:00,38,5,35,2016-09-03 09:30:00,a001,True,0,0
519,09:45:00,2016-09-03,61,0,09:45:00,39,5,35,2016-09-03 09:45:00,a001,True,0,0
