,time_of_day,date,heart,step,time,time_count,day_of_week,week,date_time,user_id,sed_check,sed_prolong_start_time,sed_prolong,1,2,3,4,5,6,7
3130,14:30:00,2016-12-09,72,0,14:30:00,58,4,49,2016-12-09 14:30:00,a001,True,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3131,14:45:00,2016-12-09,68,0,14:45:00,59,4,49,2016-12-09 14:45:00,a001,True,0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3132,15:00:00,2016-12-09,67,0,15:00:00,60,4,49,2016-12-09 15:00:00,a001,True,0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3133,15:15:00,2016-12-09,66,0,15:15:00,61,4,49,2016-12-09 15:15:00,a001,True,0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3134,15:30:00,2016-12-09,66,0,15:30:00,62,4,49,2016-12-09 15:30:00,a001,True,0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3135,15:45:00,2016-12-09,66,0,15:45:00,63,4,49,2016-12-09 15:45:00,a001,True,0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3136,16:00:00,2016-12-09,73,0,16:00:00,64,4,49,2016-12-09 16:00:00,a001,True,0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3137,16:15:00,2016-12-09,72,0,16:15:00,65,4,49,2016-12-09 16:15:00,a001,True,0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3138,16:30:00,2016-12-09,70,0,16:30:00,66,4,49,2016-12-09 16:30:00,a001,True,0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3139,16:45:00,2016-12-09,69,0,16:45:00,67,4,49,2016-12-09 16:45:00,a001,True,0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3140,17:00:00,2016-12-09,71,0,17:00:00,68,4,49,2016-12-09 17:00:00,a001,True,0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3141,17:15:00,2016-12-09,69,0,17:15:00,69,4,49,2016-12-09 17:15:00,a001,True,0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3142,17:30:00,2016-12-09,80,0,17:30:00,70,4,49,2016-12-09 17:30:00,a001,True,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3143,17:45:00,2016-12-09,79,0,17:45:00,71,4,49,2016-12-09 17:45:00,a001,True,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3144,18:00:00,2016-12-09,76,0,18:00:00,72,4,49,2016-12-09 18:00:00,a001,True,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3145,18:15:00,2016-12-09,75,0,18:15:00,73,4,49,2016-12-09 18:15:00,a001,True,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3146,18:30:00,2016-12-09,78,0,18:30:00,74,4,49,2016-12-09 18:30:00,a001,True,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3147,18:45:00,2016-12-09,75,0,18:45:00,75,4,49,2016-12-09 18:45:00,a001,True,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3148,19:00:00,2016-12-09,89,0,19:00:00,76,4,49,2016-12-09 19:00:00,a001,True,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3149,19:15:00,2016-12-09,88,0,19:15:00,77,4,49,2016-12-09 19:15:00,a001,True,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3150,19:30:00,2016-12-09,79,0,19:30:00,78,4,49,2016-12-09 19:30:00,a001,True,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3151,19:45:00,2016-12-09,77,0,19:45:00,79,4,49,2016-12-09 19:45:00,a001,True,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3152,20:00:00,2016-12-09,77,0,20:00:00,80,4,49,2016-12-09 20:00:00,a001,True,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3153,20:15:00,2016-12-09,78,0,20:15:00,81,4,49,2016-12-09 20:15:00,a001,True,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3154,20:30:00,2016-12-09,79,0,20:30:00,82,4,49,2016-12-09 20:30:00,a001,True,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3155,20:45:00,2016-12-09,80,0,20:45:00,83,4,49,2016-12-09 20:45:00,a001,True,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3156,21:00:00,2016-12-09,86,0,21:00:00,84,4,49,2016-12-09 21:00:00,a001,True,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3157,21:15:00,2016-12-09,97,0,21:15:00,85,4,49,2016-12-09 21:15:00,a001,True,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3158,21:30:00,2016-12-09,96,0,21:30:00,86,4,49,2016-12-09 21:30:00,a001,True,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3159,21:45:00,2016-12-09,94,0,21:45:00,87,4,49,2016-12-09 21:45:00,a001,True,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3160,22:00:00,2016-12-09,89,0,22:00:00,88,4,49,2016-12-09 22:00:00,a001,True,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3161,22:15:00,2016-12-09,81,0,22:15:00,89,4,49,2016-12-09 22:15:00,a001,True,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3162,22:30:00,2016-12-09,73,0,22:30:00,90,4,49,2016-12-09 22:30:00,a001,True,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3163,22:45:00,2016-12-09,72,0,22:45:00,91,4,49,2016-12-09 22:45:00,a001,True,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3164,23:00:00,2016-12-09,73,0,23:00:00,92,4,49,2016-12-09 23:00:00,a001,True,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3165,23:15:00,2016-12-09,87,0,23:15:00,93,4,49,2016-12-09 23:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3166,23:30:00,2016-12-09,87,0,23:30:00,94,4,49,2016-12-09 23:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3167,23:45:00,2016-12-09,63,0,23:45:00,95,4,49,2016-12-09 23:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3168,00:00:00,2016-12-10,66,0,00:00:00,0,5,49,2016-12-10 00:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3169,00:15:00,2016-12-10,64,0,00:15:00,1,5,49,2016-12-10 00:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3170,00:30:00,2016-12-10,62,0,00:30:00,2,5,49,2016-12-10 00:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3171,00:45:00,2016-12-10,58,0,00:45:00,3,5,49,2016-12-10 00:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3172,01:00:00,2016-12-10,59,0,01:00:00,4,5,49,2016-12-10 01:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3173,01:15:00,2016-12-10,66,0,01:15:00,5,5,49,2016-12-10 01:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174,01:30:00,2016-12-10,54,0,01:30:00,6,5,49,2016-12-10 01:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3175,01:45:00,2016-12-10,53,0,01:45:00,7,5,49,2016-12-10 01:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3176,02:00:00,2016-12-10,53,0,02:00:00,8,5,49,2016-12-10 02:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3177,02:15:00,2016-12-10,54,0,02:15:00,9,5,49,2016-12-10 02:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3178,02:30:00,2016-12-10,62,0,02:30:00,10,5,49,2016-12-10 02:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3179,02:45:00,2016-12-10,57,0,02:45:00,11,5,49,2016-12-10 02:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3180,03:00:00,2016-12-10,54,0,03:00:00,12,5,49,2016-12-10 03:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3181,03:15:00,2016-12-10,54,0,03:15:00,13,5,49,2016-12-10 03:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3182,03:30:00,2016-12-10,59,0,03:30:00,14,5,49,2016-12-10 03:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3183,03:45:00,2016-12-10,60,0,03:45:00,15,5,49,2016-12-10 03:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3184,04:00:00,2016-12-10,56,0,04:00:00,16,5,49,2016-12-10 04:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3185,04:15:00,2016-12-10,54,0,04:15:00,17,5,49,2016-12-10 04:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3186,04:30:00,2016-12-10,55,0,04:30:00,18,5,49,2016-12-10 04:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3187,04:45:00,2016-12-10,56,0,04:45:00,19,5,49,2016-12-10 04:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3188,05:00:00,2016-12-10,60,0,05:00:00,20,5,49,2016-12-10 05:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3189,05:15:00,2016-12-10,60,0,05:15:00,21,5,49,2016-12-10 05:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3190,05:30:00,2016-12-10,55,0,05:30:00,22,5,49,2016-12-10 05:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3191,05:45:00,2016-12-10,55,0,05:45:00,23,5,49,2016-12-10 05:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3192,06:00:00,2016-12-10,54,0,06:00:00,24,5,49,2016-12-10 06:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3193,06:15:00,2016-12-10,56,0,06:15:00,25,5,49,2016-12-10 06:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3194,06:30:00,2016-12-10,61,0,06:30:00,26,5,49,2016-12-10 06:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3195,06:45:00,2016-12-10,55,0,06:45:00,27,5,49,2016-12-10 06:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3196,07:00:00,2016-12-10,54,0,07:00:00,28,5,49,2016-12-10 07:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3197,07:15:00,2016-12-10,55,0,07:15:00,29,5,49,2016-12-10 07:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3198,07:30:00,2016-12-10,58,0,07:30:00,30,5,49,2016-12-10 07:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3199,07:45:00,2016-12-10,59,0,07:45:00,31,5,49,2016-12-10 07:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,08:00:00,2016-12-10,59,0,08:00:00,32,5,49,2016-12-10 08:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201,08:15:00,2016-12-10,56,0,08:15:00,33,5,49,2016-12-10 08:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3202,08:30:00,2016-12-10,55,0,08:30:00,34,5,49,2016-12-10 08:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3203,08:45:00,2016-12-10,55,0,08:45:00,35,5,49,2016-12-10 08:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3204,09:00:00,2016-12-10,71,0,09:00:00,36,5,49,2016-12-10 09:00:00,a001,True,56,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3205,09:15:00,2016-12-10,70,0,09:15:00,37,5,49,2016-12-10 09:15:00,a001,True,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3206,09:30:00,2016-12-10,78,0,09:30:00,38,5,49,2016-12-10 09:30:00,a001,True,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3207,09:45:00,2016-12-10,82,0,09:45:00,39,5,49,2016-12-10 09:45:00,a001,True,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3208,10:00:00,2016-12-10,70,0,10:00:00,40,5,49,2016-12-10 10:00:00,a001,True,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3209,10:15:00,2016-12-10,70,0,10:15:00,41,5,49,2016-12-10 10:15:00,a001,True,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3210,10:30:00,2016-12-10,70,0,10:30:00,42,5,49,2016-12-10 10:30:00,a001,True,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3211,10:45:00,2016-12-10,71,0,10:45:00,43,5,49,2016-12-10 10:45:00,a001,True,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3212,11:00:00,2016-12-10,74,0,11:00:00,44,5,49,2016-12-10 11:00:00,a001,True,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3213,11:15:00,2016-12-10,72,0,11:15:00,45,5,49,2016-12-10 11:15:00,a001,True,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3214,11:30:00,2016-12-10,73,0,11:30:00,46,5,49,2016-12-10 11:30:00,a001,True,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3215,11:45:00,2016-12-10,71,0,11:45:00,47,5,49,2016-12-10 11:45:00,a001,True,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3216,12:00:00,2016-12-10,70,0,12:00:00,48,5,49,2016-12-10 12:00:00,a001,True,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3217,12:15:00,2016-12-10,67,0,12:15:00,49,5,49,2016-12-10 12:15:00,a001,True,0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3218,12:30:00,2016-12-10,74,0,12:30:00,50,5,49,2016-12-10 12:30:00,a001,True,0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3219,12:45:00,2016-12-10,87,0,12:45:00,51,5,49,2016-12-10 12:45:00,a001,True,0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3220,13:00:00,2016-12-10,71,0,13:00:00,52,5,49,2016-12-10 13:00:00,a001,True,0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3221,13:15:00,2016-12-10,72,0,13:15:00,53,5,49,2016-12-10 13:15:00,a001,True,0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3222,13:30:00,2016-12-10,74,0,13:30:00,54,5,49,2016-12-10 13:30:00,a001,True,0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3223,13:45:00,2016-12-10,79,0,13:45:00,55,5,49,2016-12-10 13:45:00,a001,True,0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3224,14:00:00,2016-12-10,74,0,14:00:00,56,5,49,2016-12-10 14:00:00,a001,True,0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3225,14:15:00,2016-12-10,73,0,14:15:00,57,5,49,2016-12-10 14:15:00,a001,True,0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3226,14:30:00,2016-12-10,67,0,14:30:00,58,5,49,2016-12-10 14:30:00,a001,True,0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3227,14:45:00,2016-12-10,69,0,14:45:00,59,5,49,2016-12-10 14:45:00,a001,True,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
3228,15:00:00,2016-12-10,68,0,15:00:00,60,5,49,2016-12-10 15:00:00,a001,True,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
3229,15:15:00,2016-12-10,67,0,15:15:00,61,5,49,2016-12-10 15:15:00,a001,True,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
3230,15:30:00,2016-12-10,67,0,15:30:00,62,5,49,2016-12-10 15:30:00,a001,True,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
3231,15:45:00,2016-12-10,76,0,15:45:00,63,5,49,2016-12-10 15:45:00,a001,True,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
3232,16:00:00,2016-12-10,72,0,16:00:00,64,5,49,2016-12-10 16:00:00,a001,True,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
3233,16:15:00,2016-12-10,72,0,16:15:00,65,5,49,2016-12-10 16:15:00,a001,True,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
3234,16:30:00,2016-12-10,65,0,16:30:00,66,5,49,2016-12-10 16:30:00,a001,True,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
3235,16:45:00,2016-12-10,69,0,16:45:00,67,5,49,2016-12-10 16:45:00,a001,True,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
3236,17:00:00,2016-12-10,67,0,17:00:00,68,5,49,2016-12-10 17:00:00,a001,True,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
3237,17:15:00,2016-12-10,69,0,17:15:00,69,5,49,2016-12-10 17:15:00,a001,True,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
3238,17:30:00,2016-12-10,72,0,17:30:00,70,5,49,2016-12-10 17:30:00,a001,True,0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3239,17:45:00,2016-12-10,68,0,17:45:00,71,5,49,2016-12-10 17:45:00,a001,True,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3240,18:00:00,2016-12-10,70,0,18:00:00,72,5,49,2016-12-10 18:00:00,a001,True,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3241,18:15:00,2016-12-10,74,0,18:15:00,73,5,49,2016-12-10 18:15:00,a001,True,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3242,18:30:00,2016-12-10,83,0,18:30:00,74,5,49,2016-12-10 18:30:00,a001,True,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3243,18:45:00,2016-12-10,68,0,18:45:00,75,5,49,2016-12-10 18:45:00,a001,True,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3244,19:00:00,2016-12-10,70,0,19:00:00,76,5,49,2016-12-10 19:00:00,a001,True,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3245,19:15:00,2016-12-10,69,0,19:15:00,77,5,49,2016-12-10 19:15:00,a001,True,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3246,19:30:00,2016-12-10,68,0,19:30:00,78,5,49,2016-12-10 19:30:00,a001,True,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3247,19:45:00,2016-12-10,68,0,19:45:00,79,5,49,2016-12-10 19:45:00,a001,True,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3248,20:00:00,2016-12-10,68,0,20:00:00,80,5,49,2016-12-10 20:00:00,a001,True,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3249,20:15:00,2016-12-10,67,0,20:15:00,81,5,49,2016-12-10 20:15:00,a001,True,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3250,20:30:00,2016-12-10,69,0,20:30:00,82,5,49,2016-12-10 20:30:00,a001,True,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3251,20:45:00,2016-12-10,68,0,20:45:00,83,5,49,2016-12-10 20:45:00,a001,True,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3252,21:00:00,2016-12-10,92,0,21:00:00,84,5,49,2016-12-10 21:00:00,a001,True,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3253,21:15:00,2016-12-10,92,0,21:15:00,85,5,49,2016-12-10 21:15:00,a001,True,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3254,21:30:00,2016-12-10,88,0,21:30:00,86,5,49,2016-12-10 21:30:00,a001,True,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3255,21:45:00,2016-12-10,73,0,21:45:00,87,5,49,2016-12-10 21:45:00,a001,True,0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3256,22:00:00,2016-12-10,63,0,22:00:00,88,5,49,2016-12-10 22:00:00,a001,True,0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3257,22:15:00,2016-12-10,64,0,22:15:00,89,5,49,2016-12-10 22:15:00,a001,True,0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3258,22:30:00,2016-12-10,92,0,22:30:00,90,5,49,2016-12-10 22:30:00,a001,True,0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3259,22:45:00,2016-12-10,123,0,22:45:00,91,5,49,2016-12-10 22:45:00,a001,True,0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3260,23:00:00,2016-12-10,165,0,23:00:00,92,5,49,2016-12-10 23:00:00,a001,True,0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3261,23:15:00,2016-12-10,123,0,23:15:00,93,5,49,2016-12-10 23:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3262,23:30:00,2016-12-10,103,0,23:30:00,94,5,49,2016-12-10 23:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3263,23:45:00,2016-12-10,89,0,23:45:00,95,5,49,2016-12-10 23:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3264,00:00:00,2016-12-11,86,0,00:00:00,0,6,49,2016-12-11 00:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3265,00:15:00,2016-12-11,0,0,00:15:00,1,6,49,2016-12-11 00:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3266,00:30:00,2016-12-11,87,0,00:30:00,2,6,49,2016-12-11 00:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3267,00:45:00,2016-12-11,75,0,00:45:00,3,6,49,2016-12-11 00:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3268,01:00:00,2016-12-11,72,0,01:00:00,4,6,49,2016-12-11 01:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3269,01:15:00,2016-12-11,69,0,01:15:00,5,6,49,2016-12-11 01:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3270,01:30:00,2016-12-11,68,0,01:30:00,6,6,49,2016-12-11 01:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3271,01:45:00,2016-12-11,68,0,01:45:00,7,6,49,2016-12-11 01:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3272,02:00:00,2016-12-11,69,0,02:00:00,8,6,49,2016-12-11 02:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3273,02:15:00,2016-12-11,69,0,02:15:00,9,6,49,2016-12-11 02:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3274,02:30:00,2016-12-11,74,0,02:30:00,10,6,49,2016-12-11 02:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3275,02:45:00,2016-12-11,62,0,02:45:00,11,6,49,2016-12-11 02:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3276,03:00:00,2016-12-11,57,0,03:00:00,12,6,49,2016-12-11 03:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3277,03:15:00,2016-12-11,56,0,03:15:00,13,6,49,2016-12-11 03:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3278,03:30:00,2016-12-11,55,0,03:30:00,14,6,49,2016-12-11 03:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3279,03:45:00,2016-12-11,62,0,03:45:00,15,6,49,2016-12-11 03:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3280,04:00:00,2016-12-11,61,0,04:00:00,16,6,49,2016-12-11 04:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3281,04:15:00,2016-12-11,56,0,04:15:00,17,6,49,2016-12-11 04:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3282,04:30:00,2016-12-11,54,0,04:30:00,18,6,49,2016-12-11 04:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3283,04:45:00,2016-12-11,55,0,04:45:00,19,6,49,2016-12-11 04:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3284,05:00:00,2016-12-11,56,0,05:00:00,20,6,49,2016-12-11 05:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3285,05:15:00,2016-12-11,60,0,05:15:00,21,6,49,2016-12-11 05:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3286,05:30:00,2016-12-11,56,0,05:30:00,22,6,49,2016-12-11 05:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3287,05:45:00,2016-12-11,55,0,05:45:00,23,6,49,2016-12-11 05:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3288,06:00:00,2016-12-11,57,0,06:00:00,24,6,49,2016-12-11 06:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3289,06:15:00,2016-12-11,57,0,06:15:00,25,6,49,2016-12-11 06:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3290,06:30:00,2016-12-11,61,0,06:30:00,26,6,49,2016-12-11 06:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3291,06:45:00,2016-12-11,59,0,06:45:00,27,6,49,2016-12-11 06:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3292,07:00:00,2016-12-11,56,0,07:00:00,28,6,49,2016-12-11 07:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3293,07:15:00,2016-12-11,55,0,07:15:00,29,6,49,2016-12-11 07:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3294,07:30:00,2016-12-11,56,0,07:30:00,30,6,49,2016-12-11 07:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3295,07:45:00,2016-12-11,61,0,07:45:00,31,6,49,2016-12-11 07:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3296,08:00:00,2016-12-11,61,0,08:00:00,32,6,49,2016-12-11 08:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3297,08:15:00,2016-12-11,58,0,08:15:00,33,6,49,2016-12-11 08:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3298,08:30:00,2016-12-11,56,0,08:30:00,34,6,49,2016-12-11 08:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
