time_of_day,date,heart,step,time,time_count,day_of_week,week,date_time,user_id
17:00:00,2016-12-06,63,0,17:00:00,68,1,49,2016-12-06 17:00:00,a001
17:15:00,2016-12-06,65,0,17:15:00,69,1,49,2016-12-06 17:15:00,a001
17:30:00,2016-12-06,84,0,17:30:00,70,1,49,2016-12-06 17:30:00,a001
17:45:00,2016-12-06,80,0,17:45:00,71,1,49,2016-12-06 17:45:00,a001
18:00:00,2016-12-06,77,0,18:00:00,72,1,49,2016-12-06 18:00:00,a001
18:15:00,2016-12-06,90,0,18:15:00,73,1,49,2016-12-06 18:15:00,a001
18:30:00,2016-12-06,74,0,18:30:00,74,1,49,2016-12-06 18:30:00,a001
18:45:00,2016-12-06,72,0,18:45:00,75,1,49,2016-12-06 18:45:00,a001
19:00:00,2016-12-06,75,0,19:00:00,76,1,49,2016-12-06 19:00:00,a001
19:15:00,2016-12-06,81,0,19:15:00,77,1,49,2016-12-06 19:15:00,a001
19:30:00,2016-12-06,79,0,19:30:00,78,1,49,2016-12-06 19:30:00,a001
19:45:00,2016-12-06,82,0,19:45:00,79,1,49,2016-12-06 19:45:00,a001
20:00:00,2016-12-06,82,0,20:00:00,80,1,49,2016-12-06 20:00:00,a001
20:15:00,2016-12-06,86,0,20:15:00,81,1,49,2016-12-06 20:15:00,a001
20:30:00,2016-12-06,79,0,20:30:00,82,1,49,2016-12-06 20:30:00,a001
20:45:00,2016-12-06,73,0,20:45:00,83,1,49,2016-12-06 20:45:00,a001
21:00:00,2016-12-06,73,0,21:00:00,84,1,49,2016-12-06 21:00:00,a001
21:15:00,2016-12-06,75,0,21:15:00,85,1,49,2016-12-06 21:15:00,a001
21:30:00,2016-12-06,84,0,21:30:00,86,1,49,2016-12-06 21:30:00,a001
21:45:00,2016-12-06,0,0,21:45:00,87,1,49,2016-12-06 21:45:00,a001
22:00:00,2016-12-06,0,0,22:00:00,88,1,49,2016-12-06 22:00:00,a001
22:15:00,2016-12-06,0,0,22:15:00,89,1,49,2016-12-06 22:15:00,a001
22:30:00,2016-12-06,0,0,22:30:00,90,1,49,2016-12-06 22:30:00,a001
22:45:00,2016-12-06,0,0,22:45:00,91,1,49,2016-12-06 22:45:00,a001
23:00:00,2016-12-06,0,0,23:00:00,92,1,49,2016-12-06 23:00:00,a001
23:15:00,2016-12-06,0,0,23:15:00,93,1,49,2016-12-06 23:15:00,a001
23:30:00,2016-12-06,0,0,23:30:00,94,1,49,2016-12-06 23:30:00,a001
23:45:00,2016-12-06,0,0,23:45:00,95,1,49,2016-12-06 23:45:00,a001
00:00:00,2016-12-07,0,0,00:00:00,0,2,49,2016-12-07 00:00:00,a001
00:15:00,2016-12-07,0,0,00:15:00,1,2,49,2016-12-07 00:15:00,a001
00:30:00,2016-12-07,0,0,00:30:00,2,2,49,2016-12-07 00:30:00,a001
00:45:00,2016-12-07,0,0,00:45:00,3,2,49,2016-12-07 00:45:00,a001
01:00:00,2016-12-07,0,0,01:00:00,4,2,49,2016-12-07 01:00:00,a001
01:15:00,2016-12-07,0,0,01:15:00,5,2,49,2016-12-07 01:15:00,a001
01:30:00,2016-12-07,0,0,01:30:00,6,2,49,2016-12-07 01:30:00,a001
01:45:00,2016-12-07,0,0,01:45:00,7,2,49,2016-12-07 01:45:00,a001
02:00:00,2016-12-07,0,0,02:00:00,8,2,49,2016-12-07 02:00:00,a001
02:15:00,2016-12-07,0,0,02:15:00,9,2,49,2016-12-07 02:15:00,a001
02:30:00,2016-12-07,0,0,02:30:00,10,2,49,2016-12-07 02:30:00,a001
02:45:00,2016-12-07,0,0,02:45:00,11,2,49,2016-12-07 02:45:00,a001
03:00:00,2016-12-07,0,0,03:00:00,12,2,49,2016-12-07 03:00:00,a001
03:15:00,2016-12-07,0,0,03:15:00,13,2,49,2016-12-07 03:15:00,a001
03:30:00,2016-12-07,0,0,03:30:00,14,2,49,2016-12-07 03:30:00,a001
03:45:00,2016-12-07,0,0,03:45:00,15,2,49,2016-12-07 03:45:00,a001
04:00:00,2016-12-07,0,0,04:00:00,16,2,49,2016-12-07 04:00:00,a001
04:15:00,2016-12-07,0,0,04:15:00,17,2,49,2016-12-07 04:15:00,a001
04:30:00,2016-12-07,0,0,04:30:00,18,2,49,2016-12-07 04:30:00,a001
04:45:00,2016-12-07,0,0,04:45:00,19,2,49,2016-12-07 04:45:00,a001
05:00:00,2016-12-07,0,0,05:00:00,20,2,49,2016-12-07 05:00:00,a001
05:15:00,2016-12-07,0,0,05:15:00,21,2,49,2016-12-07 05:15:00,a001
05:30:00,2016-12-07,0,0,05:30:00,22,2,49,2016-12-07 05:30:00,a001
05:45:00,2016-12-07,0,0,05:45:00,23,2,49,2016-12-07 05:45:00,a001
06:00:00,2016-12-07,0,0,06:00:00,24,2,49,2016-12-07 06:00:00,a001
06:15:00,2016-12-07,0,0,06:15:00,25,2,49,2016-12-07 06:15:00,a001
06:30:00,2016-12-07,0,0,06:30:00,26,2,49,2016-12-07 06:30:00,a001
06:45:00,2016-12-07,0,0,06:45:00,27,2,49,2016-12-07 06:45:00,a001
07:00:00,2016-12-07,0,0,07:00:00,28,2,49,2016-12-07 07:00:00,a001
07:15:00,2016-12-07,0,0,07:15:00,29,2,49,2016-12-07 07:15:00,a001
07:30:00,2016-12-07,0,0,07:30:00,30,2,49,2016-12-07 07:30:00,a001
07:45:00,2016-12-07,0,0,07:45:00,31,2,49,2016-12-07 07:45:00,a001
08:00:00,2016-12-07,0,0,08:00:00,32,2,49,2016-12-07 08:00:00,a001
08:15:00,2016-12-07,0,0,08:15:00,33,2,49,2016-12-07 08:15:00,a001
08:30:00,2016-12-07,0,0,08:30:00,34,2,49,2016-12-07 08:30:00,a001
08:45:00,2016-12-07,0,0,08:45:00,35,2,49,2016-12-07 08:45:00,a001
09:00:00,2016-12-07,0,0,09:00:00,36,2,49,2016-12-07 09:00:00,a001
09:15:00,2016-12-07,0,0,09:15:00,37,2,49,2016-12-07 09:15:00,a001
09:30:00,2016-12-07,0,0,09:30:00,38,2,49,2016-12-07 09:30:00,a001
09:45:00,2016-12-07,0,0,09:45:00,39,2,49,2016-12-07 09:45:00,a001
10:00:00,2016-12-07,0,0,10:00:00,40,2,49,2016-12-07 10:00:00,a001
10:15:00,2016-12-07,0,0,10:15:00,41,2,49,2016-12-07 10:15:00,a001
10:30:00,2016-12-07,0,0,10:30:00,42,2,49,2016-12-07 10:30:00,a001
10:45:00,2016-12-07,0,0,10:45:00,43,2,49,2016-12-07 10:45:00,a001
11:00:00,2016-12-07,0,0,11:00:00,44,2,49,2016-12-07 11:00:00,a001
11:15:00,2016-12-07,0,0,11:15:00,45,2,49,2016-12-07 11:15:00,a001
11:30:00,2016-12-07,0,0,11:30:00,46,2,49,2016-12-07 11:30:00,a001
11:45:00,2016-12-07,0,0,11:45:00,47,2,49,2016-12-07 11:45:00,a001
12:00:00,2016-12-07,0,0,12:00:00,48,2,49,2016-12-07 12:00:00,a001
12:15:00,2016-12-07,102,0,12:15:00,49,2,49,2016-12-07 12:15:00,a001
12:30:00,2016-12-07,117,0,12:30:00,50,2,49,2016-12-07 12:30:00,a001
12:45:00,2016-12-07,96,0,12:45:00,51,2,49,2016-12-07 12:45:00,a001
13:00:00,2016-12-07,76,0,13:00:00,52,2,49,2016-12-07 13:00:00,a001
13:15:00,2016-12-07,75,0,13:15:00,53,2,49,2016-12-07 13:15:00,a001
13:30:00,2016-12-07,74,0,13:30:00,54,2,49,2016-12-07 13:30:00,a001
13:45:00,2016-12-07,70,0,13:45:00,55,2,49,2016-12-07 13:45:00,a001
14:00:00,2016-12-07,73,0,14:00:00,56,2,49,2016-12-07 14:00:00,a001
14:15:00,2016-12-07,92,0,14:15:00,57,2,49,2016-12-07 14:15:00,a001
14:30:00,2016-12-07,90,0,14:30:00,58,2,49,2016-12-07 14:30:00,a001
14:45:00,2016-12-07,70,0,14:45:00,59,2,49,2016-12-07 14:45:00,a001
15:00:00,2016-12-07,89,0,15:00:00,60,2,49,2016-12-07 15:00:00,a001
15:15:00,2016-12-07,105,0,15:15:00,61,2,49,2016-12-07 15:15:00,a001
15:30:00,2016-12-07,111,0,15:30:00,62,2,49,2016-12-07 15:30:00,a001
15:45:00,2016-12-07,88,0,15:45:00,63,2,49,2016-12-07 15:45:00,a001
16:00:00,2016-12-07,82,0,16:00:00,64,2,49,2016-12-07 16:00:00,a001
16:15:00,2016-12-07,97,0,16:15:00,65,2,49,2016-12-07 16:15:00,a001
16:30:00,2016-12-07,86,0,16:30:00,66,2,49,2016-12-07 16:30:00,a001
16:45:00,2016-12-07,70,0,16:45:00,67,2,49,2016-12-07 16:45:00,a001
17:00:00,2016-12-07,82,0,17:00:00,68,2,49,2016-12-07 17:00:00,a001
17:15:00,2016-12-07,92,0,17:15:00,69,2,49,2016-12-07 17:15:00,a001
17:30:00,2016-12-07,100,0,17:30:00,70,2,49,2016-12-07 17:30:00,a001
17:45:00,2016-12-07,0,0,17:45:00,71,2,49,2016-12-07 17:45:00,a001
18:00:00,2016-12-07,0,0,18:00:00,72,2,49,2016-12-07 18:00:00,a001
18:15:00,2016-12-07,0,0,18:15:00,73,2,49,2016-12-07 18:15:00,a001
18:30:00,2016-12-07,0,0,18:30:00,74,2,49,2016-12-07 18:30:00,a001
18:45:00,2016-12-07,0,0,18:45:00,75,2,49,2016-12-07 18:45:00,a001
19:00:00,2016-12-07,0,0,19:00:00,76,2,49,2016-12-07 19:00:00,a001
19:15:00,2016-12-07,0,0,19:15:00,77,2,49,2016-12-07 19:15:00,a001
19:30:00,2016-12-07,0,0,19:30:00,78,2,49,2016-12-07 19:30:00,a001
19:45:00,2016-12-07,0,0,19:45:00,79,2,49,2016-12-07 19:45:00,a001
20:00:00,2016-12-07,0,0,20:00:00,80,2,49,2016-12-07 20:00:00,a001
20:15:00,2016-12-07,0,0,20:15:00,81,2,49,2016-12-07 20:15:00,a001
20:30:00,2016-12-07,0,0,20:30:00,82,2,49,2016-12-07 20:30:00,a001
20:45:00,2016-12-07,0,0,20:45:00,83,2,49,2016-12-07 20:45:00,a001
21:00:00,2016-12-07,0,0,21:00:00,84,2,49,2016-12-07 21:00:00,a001
21:15:00,2016-12-07,0,0,21:15:00,85,2,49,2016-12-07 21:15:00,a001
21:30:00,2016-12-07,0,0,21:30:00,86,2,49,2016-12-07 21:30:00,a001
21:45:00,2016-12-07,110,0,21:45:00,87,2,49,2016-12-07 21:45:00,a001
22:00:00,2016-12-07,159,0,22:00:00,88,2,49,2016-12-07 22:00:00,a001
22:15:00,2016-12-07,128,0,22:15:00,89,2,49,2016-12-07 22:15:00,a001
22:30:00,2016-12-07,137,0,22:30:00,90,2,49,2016-12-07 22:30:00,a001
22:45:00,2016-12-07,76,0,22:45:00,91,2,49,2016-12-07 22:45:00,a001
23:00:00,2016-12-07,78,0,23:00:00,92,2,49,2016-12-07 23:00:00,a001
23:15:00,2016-12-07,83,0,23:15:00,93,2,49,2016-12-07 23:15:00,a001
23:30:00,2016-12-07,79,0,23:30:00,94,2,49,2016-12-07 23:30:00,a001
23:45:00,2016-12-07,84,0,23:45:00,95,2,49,2016-12-07 23:45:00,a001
00:00:00,2016-12-08,0,0,00:00:00,0,3,49,2016-12-08 00:00:00,a001
00:15:00,2016-12-08,100,0,00:15:00,1,3,49,2016-12-08 00:15:00,a001
00:30:00,2016-12-08,67,0,00:30:00,2,3,49,2016-12-08 00:30:00,a001
00:45:00,2016-12-08,66,0,00:45:00,3,3,49,2016-12-08 00:45:00,a001
01:00:00,2016-12-08,62,0,01:00:00,4,3,49,2016-12-08 01:00:00,a001
01:15:00,2016-12-08,54,0,01:15:00,5,3,49,2016-12-08 01:15:00,a001
01:30:00,2016-12-08,53,0,01:30:00,6,3,49,2016-12-08 01:30:00,a001
01:45:00,2016-12-08,54,0,01:45:00,7,3,49,2016-12-08 01:45:00,a001
02:00:00,2016-12-08,57,0,02:00:00,8,3,49,2016-12-08 02:00:00,a001
02:15:00,2016-12-08,53,0,02:15:00,9,3,49,2016-12-08 02:15:00,a001
02:30:00,2016-12-08,52,0,02:30:00,10,3,49,2016-12-08 02:30:00,a001
02:45:00,2016-12-08,52,0,02:45:00,11,3,49,2016-12-08 02:45:00,a001
03:00:00,2016-12-08,53,0,03:00:00,12,3,49,2016-12-08 03:00:00,a001
03:15:00,2016-12-08,60,0,03:15:00,13,3,49,2016-12-08 03:15:00,a001
03:30:00,2016-12-08,57,0,03:30:00,14,3,49,2016-12-08 03:30:00,a001
03:45:00,2016-12-08,55,0,03:45:00,15,3,49,2016-12-08 03:45:00,a001
04:00:00,2016-12-08,53,0,04:00:00,16,3,49,2016-12-08 04:00:00,a001
04:15:00,2016-12-08,54,0,04:15:00,17,3,49,2016-12-08 04:15:00,a001
04:30:00,2016-12-08,58,0,04:30:00,18,3,49,2016-12-08 04:30:00,a001
04:45:00,2016-12-08,59,0,04:45:00,19,3,49,2016-12-08 04:45:00,a001
05:00:00,2016-12-08,56,0,05:00:00,20,3,49,2016-12-08 05:00:00,a001
05:15:00,2016-12-08,56,0,05:15:00,21,3,49,2016-12-08 05:15:00,a001
05:30:00,2016-12-08,52,0,05:30:00,22,3,49,2016-12-08 05:30:00,a001
05:45:00,2016-12-08,53,0,05:45:00,23,3,49,2016-12-08 05:45:00,a001
06:00:00,2016-12-08,54,0,06:00:00,24,3,49,2016-12-08 06:00:00,a001
06:15:00,2016-12-08,59,0,06:15:00,25,3,49,2016-12-08 06:15:00,a001
06:30:00,2016-12-08,58,0,06:30:00,26,3,49,2016-12-08 06:30:00,a001
06:45:00,2016-12-08,55,0,06:45:00,27,3,49,2016-12-08 06:45:00,a001
07:00:00,2016-12-08,56,0,07:00:00,28,3,49,2016-12-08 07:00:00,a001
07:15:00,2016-12-08,62,0,07:15:00,29,3,49,2016-12-08 07:15:00,a001
07:30:00,2016-12-08,59,0,07:30:00,30,3,49,2016-12-08 07:30:00,a001
07:45:00,2016-12-08,56,0,07:45:00,31,3,49,2016-12-08 07:45:00,a001
08:00:00,2016-12-08,56,0,08:00:00,32,3,49,2016-12-08 08:00:00,a001
08:15:00,2016-12-08,59,0,08:15:00,33,3,49,2016-12-08 08:15:00,a001
08:30:00,2016-12-08,65,0,08:30:00,34,3,49,2016-12-08 08:30:00,a001
08:45:00,2016-12-08,60,0,08:45:00,35,3,49,2016-12-08 08:45:00,a001
09:00:00,2016-12-08,64,0,09:00:00,36,3,49,2016-12-08 09:00:00,a001
09:15:00,2016-12-08,73,0,09:15:00,37,3,49,2016-12-08 09:15:00,a001
09:30:00,2016-12-08,83,0,09:30:00,38,3,49,2016-12-08 09:30:00,a001
09:45:00,2016-12-08,83,0,09:45:00,39,3,49,2016-12-08 09:45:00,a001
10:00:00,2016-12-08,79,0,10:00:00,40,3,49,2016-12-08 10:00:00,a001
10:15:00,2016-12-08,85,0,10:15:00,41,3,49,2016-12-08 10:15:00,a001
10:30:00,2016-12-08,93,0,10:30:00,42,3,49,2016-12-08 10:30:00,a001
10:45:00,2016-12-08,86,0,10:45:00,43,3,49,2016-12-08 10:45:00,a001
11:00:00,2016-12-08,108,0,11:00:00,44,3,49,2016-12-08 11:00:00,a001
11:15:00,2016-12-08,112,0,11:15:00,45,3,49,2016-12-08 11:15:00,a001
11:30:00,2016-12-08,82,0,11:30:00,46,3,49,2016-12-08 11:30:00,a001
11:45:00,2016-12-08,87,0,11:45:00,47,3,49,2016-12-08 11:45:00,a001
12:00:00,2016-12-08,94,0,12:00:00,48,3,49,2016-12-08 12:00:00,a001
12:15:00,2016-12-08,78,0,12:15:00,49,3,49,2016-12-08 12:15:00,a001
12:30:00,2016-12-08,86,0,12:30:00,50,3,49,2016-12-08 12:30:00,a001
12:45:00,2016-12-08,97,0,12:45:00,51,3,49,2016-12-08 12:45:00,a001
13:00:00,2016-12-08,108,0,13:00:00,52,3,49,2016-12-08 13:00:00,a001
13:15:00,2016-12-08,85,0,13:15:00,53,3,49,2016-12-08 13:15:00,a001
13:30:00,2016-12-08,72,0,13:30:00,54,3,49,2016-12-08 13:30:00,a001
13:45:00,2016-12-08,95,0,13:45:00,55,3,49,2016-12-08 13:45:00,a001
14:00:00,2016-12-08,85,0,14:00:00,56,3,49,2016-12-08 14:00:00,a001
14:15:00,2016-12-08,73,0,14:15:00,57,3,49,2016-12-08 14:15:00,a001
14:30:00,2016-12-08,80,0,14:30:00,58,3,49,2016-12-08 14:30:00,a001
14:45:00,2016-12-08,73,0,14:45:00,59,3,49,2016-12-08 14:45:00,a001
15:00:00,2016-12-08,69,0,15:00:00,60,3,49,2016-12-08 15:00:00,a001
15:15:00,2016-12-08,78,0,15:15:00,61,3,49,2016-12-08 15:15:00,a001
15:30:00,2016-12-08,75,0,15:30:00,62,3,49,2016-12-08 15:30:00,a001
15:45:00,2016-12-08,70,0,15:45:00,63,3,49,2016-12-08 15:45:00,a001
16:00:00,2016-12-08,65,0,16:00:00,64,3,49,2016-12-08 16:00:00,a001
16:15:00,2016-12-08,75,0,16:15:00,65,3,49,2016-12-08 16:15:00,a001
16:30:00,2016-12-08,77,0,16:30:00,66,3,49,2016-12-08 16:30:00,a001
16:45:00,2016-12-08,66,0,16:45:00,67,3,49,2016-12-08 16:45:00,a001
17:00:00,2016-12-08,89,0,17:00:00,68,3,49,2016-12-08 17:00:00,a001
17:15:00,2016-12-08,100,0,17:15:00,69,3,49,2016-12-08 17:15:00,a001
17:30:00,2016-12-08,67,0,17:30:00,70,3,49,2016-12-08 17:30:00,a001
17:45:00,2016-12-08,69,0,17:45:00,71,3,49,2016-12-08 17:45:00,a001
18:00:00,2016-12-08,72,0,18:00:00,72,3,49,2016-12-08 18:00:00,a001
18:15:00,2016-12-08,99,0,18:15:00,73,3,49,2016-12-08 18:15:00,a001
18:30:00,2016-12-08,86,0,18:30:00,74,3,49,2016-12-08 18:30:00,a001
18:45:00,2016-12-08,74,0,18:45:00,75,3,49,2016-12-08 18:45:00,a001
19:00:00,2016-12-08,75,0,19:00:00,76,3,49,2016-12-08 19:00:00,a001
19:15:00,2016-12-08,87,0,19:15:00,77,3,49,2016-12-08 19:15:00,a001
19:30:00,2016-12-08,86,0,19:30:00,78,3,49,2016-12-08 19:30:00,a001
19:45:00,2016-12-08,84,0,19:45:00,79,3,49,2016-12-08 19:45:00,a001
20:00:00,2016-12-08,87,0,20:00:00,80,3,49,2016-12-08 20:00:00,a001
20:15:00,2016-12-08,85,0,20:15:00,81,3,49,2016-12-08 20:15:00,a001
20:30:00,2016-12-08,83,0,20:30:00,82,3,49,2016-12-08 20:30:00,a001
20:45:00,2016-12-08,79,0,20:45:00,83,3,49,2016-12-08 20:45:00,a001
21:00:00,2016-12-08,103,0,21:00:00,84,3,49,2016-12-08 21:00:00,a001
21:15:00,2016-12-08,102,0,21:15:00,85,3,49,2016-12-08 21:15:00,a001
21:30:00,2016-12-08,96,0,21:30:00,86,3,49,2016-12-08 21:30:00,a001
21:45:00,2016-12-08,100,0,21:45:00,87,3,49,2016-12-08 21:45:00,a001
22:00:00,2016-12-08,0,0,22:00:00,88,3,49,2016-12-08 22:00:00,a001
22:15:00,2016-12-08,0,0,22:15:00,89,3,49,2016-12-08 22:15:00,a001
22:30:00,2016-12-08,0,0,22:30:00,90,3,49,2016-12-08 22:30:00,a001
22:45:00,2016-12-08,0,0,22:45:00,91,3,49,2016-12-08 22:45:00,a001
23:00:00,2016-12-08,0,0,23:00:00,92,3,49,2016-12-08 23:00:00,a001
23:15:00,2016-12-08,0,0,23:15:00,93,3,49,2016-12-08 23:15:00,a001
23:30:00,2016-12-08,0,0,23:30:00,94,3,49,2016-12-08 23:30:00,a001
23:45:00,2016-12-08,0,0,23:45:00,95,3,49,2016-12-08 23:45:00,a001
00:00:00,2016-12-09,0,0,00:00:00,0,4,49,2016-12-09 00:00:00,a001
00:15:00,2016-12-09,0,0,00:15:00,1,4,49,2016-12-09 00:15:00,a001
00:30:00,2016-12-09,112,0,00:30:00,2,4,49,2016-12-09 00:30:00,a001
00:45:00,2016-12-09,73,0,00:45:00,3,4,49,2016-12-09 00:45:00,a001
01:00:00,2016-12-09,59,0,01:00:00,4,4,49,2016-12-09 01:00:00,a001
01:15:00,2016-12-09,53,0,01:15:00,5,4,49,2016-12-09 01:15:00,a001
01:30:00,2016-12-09,54,0,01:30:00,6,4,49,2016-12-09 01:30:00,a001
01:45:00,2016-12-09,54,0,01:45:00,7,4,49,2016-12-09 01:45:00,a001
02:00:00,2016-12-09,55,0,02:00:00,8,4,49,2016-12-09 02:00:00,a001
02:15:00,2016-12-09,63,0,02:15:00,9,4,49,2016-12-09 02:15:00,a001
02:30:00,2016-12-09,59,0,02:30:00,10,4,49,2016-12-09 02:30:00,a001
02:45:00,2016-12-09,54,0,02:45:00,11,4,49,2016-12-09 02:45:00,a001
03:00:00,2016-12-09,55,0,03:00:00,12,4,49,2016-12-09 03:00:00,a001
03:15:00,2016-12-09,53,0,03:15:00,13,4,49,2016-12-09 03:15:00,a001
03:30:00,2016-12-09,54,0,03:30:00,14,4,49,2016-12-09 03:30:00,a001
03:45:00,2016-12-09,55,0,03:45:00,15,4,49,2016-12-09 03:45:00,a001
04:00:00,2016-12-09,58,0,04:00:00,16,4,49,2016-12-09 04:00:00,a001
04:15:00,2016-12-09,53,0,04:15:00,17,4,49,2016-12-09 04:15:00,a001
04:30:00,2016-12-09,52,0,04:30:00,18,4,49,2016-12-09 04:30:00,a001
04:45:00,2016-12-09,52,0,04:45:00,19,4,49,2016-12-09 04:45:00,a001
05:00:00,2016-12-09,53,0,05:00:00,20,4,49,2016-12-09 05:00:00,a001
05:15:00,2016-12-09,56,0,05:15:00,21,4,49,2016-12-09 05:15:00,a001
05:30:00,2016-12-09,54,0,05:30:00,22,4,49,2016-12-09 05:30:00,a001
05:45:00,2016-12-09,55,0,05:45:00,23,4,49,2016-12-09 05:45:00,a001
06:00:00,2016-12-09,54,0,06:00:00,24,4,49,2016-12-09 06:00:00,a001
06:15:00,2016-12-09,56,0,06:15:00,25,4,49,2016-12-09 06:15:00,a001
06:30:00,2016-12-09,58,0,06:30:00,26,4,49,2016-12-09 06:30:00,a001
06:45:00,2016-12-09,56,0,06:45:00,27,4,49,2016-12-09 06:45:00,a001
07:00:00,2016-12-09,55,0,07:00:00,28,4,49,2016-12-09 07:00:00,a001
07:15:00,2016-12-09,57,0,07:15:00,29,4,49,2016-12-09 07:15:00,a001
07:30:00,2016-12-09,58,0,07:30:00,30,4,49,2016-12-09 07:30:00,a001
07:45:00,2016-12-09,60,0,07:45:00,31,4,49,2016-12-09 07:45:00,a001
08:00:00,2016-12-09,57,0,08:00:00,32,4,49,2016-12-09 08:00:00,a001
08:15:00,2016-12-09,62,0,08:15:00,33,4,49,2016-12-09 08:15:00,a001
08:30:00,2016-12-09,63,0,08:30:00,34,4,49,2016-12-09 08:30:00,a001
08:45:00,2016-12-09,63,0,08:45:00,35,4,49,2016-12-09 08:45:00,a001
09:00:00,2016-12-09,64,0,09:00:00,36,4,49,2016-12-09 09:00:00,a001
09:15:00,2016-12-09,69,0,09:15:00,37,4,49,2016-12-09 09:15:00,a001
09:30:00,2016-12-09,87,0,09:30:00,38,4,49,2016-12-09 09:30:00,a001
09:45:00,2016-12-09,80,0,09:45:00,39,4,49,2016-12-09 09:45:00,a001
10:00:00,2016-12-09,70,0,10:00:00,40,4,49,2016-12-09 10:00:00,a001
10:15:00,2016-12-09,80,0,10:15:00,41,4,49,2016-12-09 10:15:00,a001
10:30:00,2016-12-09,78,0,10:30:00,42,4,49,2016-12-09 10:30:00,a001
10:45:00,2016-12-09,76,0,10:45:00,43,4,49,2016-12-09 10:45:00,a001
11:00:00,2016-12-09,72,0,11:00:00,44,4,49,2016-12-09 11:00:00,a001
11:15:00,2016-12-09,68,0,11:15:00,45,4,49,2016-12-09 11:15:00,a001
11:30:00,2016-12-09,69,0,11:30:00,46,4,49,2016-12-09 11:30:00,a001
11:45:00,2016-12-09,72,0,11:45:00,47,4,49,2016-12-09 11:45:00,a001
12:00:00,2016-12-09,93,0,12:00:00,48,4,49,2016-12-09 12:00:00,a001
12:15:00,2016-12-09,89,0,12:15:00,49,4,49,2016-12-09 12:15:00,a001
12:30:00,2016-12-09,92,0,12:30:00,50,4,49,2016-12-09 12:30:00,a001
12:45:00,2016-12-09,87,0,12:45:00,51,4,49,2016-12-09 12:45:00,a001
13:00:00,2016-12-09,77,0,13:00:00,52,4,49,2016-12-09 13:00:00,a001
13:15:00,2016-12-09,72,0,13:15:00,53,4,49,2016-12-09 13:15:00,a001
13:30:00,2016-12-09,87,0,13:30:00,54,4,49,2016-12-09 13:30:00,a001
13:45:00,2016-12-09,84,0,13:45:00,55,4,49,2016-12-09 13:45:00,a001
14:00:00,2016-12-09,92,0,14:00:00,56,4,49,2016-12-09 14:00:00,a001
14:15:00,2016-12-09,92,0,14:15:00,57,4,49,2016-12-09 14:15:00,a001
14:30:00,2016-12-09,72,0,14:30:00,58,4,49,2016-12-09 14:30:00,a001
14:45:00,2016-12-09,68,0,14:45:00,59,4,49,2016-12-09 14:45:00,a001
15:00:00,2016-12-09,67,0,15:00:00,60,4,49,2016-12-09 15:00:00,a001
15:15:00,2016-12-09,66,0,15:15:00,61,4,49,2016-12-09 15:15:00,a001
15:30:00,2016-12-09,66,0,15:30:00,62,4,49,2016-12-09 15:30:00,a001
15:45:00,2016-12-09,66,0,15:45:00,63,4,49,2016-12-09 15:45:00,a001
16:00:00,2016-12-09,73,0,16:00:00,64,4,49,2016-12-09 16:00:00,a001
16:15:00,2016-12-09,72,0,16:15:00,65,4,49,2016-12-09 16:15:00,a001
16:30:00,2016-12-09,70,0,16:30:00,66,4,49,2016-12-09 16:30:00,a001
16:45:00,2016-12-09,69,0,16:45:00,67,4,49,2016-12-09 16:45:00,a001
17:00:00,2016-12-09,71,0,17:00:00,68,4,49,2016-12-09 17:00:00,a001
17:15:00,2016-12-09,69,0,17:15:00,69,4,49,2016-12-09 17:15:00,a001
17:30:00,2016-12-09,80,0,17:30:00,70,4,49,2016-12-09 17:30:00,a001
17:45:00,2016-12-09,79,0,17:45:00,71,4,49,2016-12-09 17:45:00,a001
18:00:00,2016-12-09,76,0,18:00:00,72,4,49,2016-12-09 18:00:00,a001
18:15:00,2016-12-09,75,0,18:15:00,73,4,49,2016-12-09 18:15:00,a001
18:30:00,2016-12-09,78,0,18:30:00,74,4,49,2016-12-09 18:30:00,a001
18:45:00,2016-12-09,75,0,18:45:00,75,4,49,2016-12-09 18:45:00,a001
19:00:00,2016-12-09,89,0,19:00:00,76,4,49,2016-12-09 19:00:00,a001
19:15:00,2016-12-09,88,0,19:15:00,77,4,49,2016-12-09 19:15:00,a001
19:30:00,2016-12-09,79,0,19:30:00,78,4,49,2016-12-09 19:30:00,a001
19:45:00,2016-12-09,77,0,19:45:00,79,4,49,2016-12-09 19:45:00,a001
20:00:00,2016-12-09,77,0,20:00:00,80,4,49,2016-12-09 20:00:00,a001
20:15:00,2016-12-09,78,0,20:15:00,81,4,49,2016-12-09 20:15:00,a001
20:30:00,2016-12-09,79,0,20:30:00,82,4,49,2016-12-09 20:30:00,a001
20:45:00,2016-12-09,80,0,20:45:00,83,4,49,2016-12-09 20:45:00,a001
21:00:00,2016-12-09,86,0,21:00:00,84,4,49,2016-12-09 21:00:00,a001
21:15:00,2016-12-09,97,0,21:15:00,85,4,49,2016-12-09 21:15:00,a001
21:30:00,2016-12-09,96,0,21:30:00,86,4,49,2016-12-09 21:30:00,a001
21:45:00,2016-12-09,94,0,21:45:00,87,4,49,2016-12-09 21:45:00,a001
22:00:00,2016-12-09,89,0,22:00:00,88,4,49,2016-12-09 22:00:00,a001
22:15:00,2016-12-09,81,0,22:15:00,89,4,49,2016-12-09 22:15:00,a001
